% []
@RELATION base

@ATTRIBUTE tot_changes_bugged NUMERIC
@ATTRIBUTE sum_insert_bugged NUMERIC
@ATTRIBUTE sum_delet_buggeds NUMERIC
@ATTRIBUTE count_insert_bugged NUMERIC
@ATTRIBUTE count_delets_bugged NUMERIC
@ATTRIBUTE avg_insert_bugged NUMERIC
@ATTRIBUTE avg_delets_bugged NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,16,20,1,1,16.0,20.0,16.0,20.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,334,122,2,2,167.0,61.0,167.0,61.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,2,8,1,1,2.0,8.0,2.0,8.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,8,32,1,1,8.0,32.0,8.0,32.0,valid
5,55,17,5,5,11.0,3.4,11.0,3.4,valid
1,20,2,1,1,20.0,2.0,20.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,8,120,1,1,8.0,120.0,8.0,120.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,557,2,1,1,557.0,2.0,557.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,27,151,1,1,27.0,151.0,27.0,151.0,valid
1,567,2,1,1,567.0,2.0,567.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
5,186,61,5,5,37.2,12.2,37.2,12.2,valid
1,126,2,1,1,126.0,2.0,126.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,355,2,1,1,355.0,2.0,355.0,2.0,valid
1,55,2,1,1,55.0,2.0,55.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,163,2,1,1,163.0,2.0,163.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,263,2,1,1,263.0,2.0,263.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,251,2,1,1,251.0,2.0,251.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,35,2,1,1,35.0,2.0,35.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,987,2,1,1,987.0,2.0,987.0,2.0,valid
1,133,68,1,1,133.0,68.0,133.0,68.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,128,31,3,3,42.6666666667,10.3333333333,42.6666666667,10.3333333333,valid
0,0,0,0,0,0,0,0,0,valid
1,39,2,1,1,39.0,2.0,39.0,2.0,valid
1,93,169,1,1,93.0,169.0,93.0,169.0,valid
2,229,241,2,2,114.5,120.5,114.5,120.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
4,853,83,4,4,213.25,20.75,213.25,20.75,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
2,341,353,2,2,170.5,176.5,170.5,176.5,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
10,2399,1542,10,10,239.9,154.2,239.9,154.2,bugged
1,24,4,1,1,24.0,4.0,24.0,4.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,25,9,2,2,12.5,4.5,12.5,4.5,valid
0,0,0,0,0,0,0,0,0,valid
2,456,17,2,2,228.0,8.5,228.0,8.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,4,8,1,1,4.0,8.0,4.0,8.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,2,243,1,1,2.0,243.0,2.0,243.0,valid
5,939,208,5,5,187.8,41.6,187.8,41.6,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,367,2,1,1,367.0,2.0,367.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
4,173,128,4,4,43.25,32.0,43.25,32.0,valid
0,0,0,0,0,0,0,0,0,valid
3,701,27,3,3,233.666666667,9.0,233.666666667,9.0,valid
0,0,0,0,0,0,0,0,0,valid
3,113,75,3,3,37.6666666667,25.0,37.6666666667,25.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,271,2,1,1,271.0,2.0,271.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
5,291,51,5,5,58.2,10.2,58.2,10.2,valid
0,0,0,0,0,0,0,0,0,valid
1,94,17,1,1,94.0,17.0,94.0,17.0,valid
3,99,26,3,3,33.0,8.66666666667,33.0,8.66666666667,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,59,65,2,2,29.5,32.5,29.5,32.5,bugged
1,1047,2,1,1,1047.0,2.0,1047.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,24,2,1,1,24.0,2.0,24.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,valid
1,30,2,1,1,30.0,2.0,30.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
4,688,501,4,4,172.0,125.25,172.0,125.25,valid
1,50,2,1,1,50.0,2.0,50.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,301,62,3,3,100.333333333,20.6666666667,100.333333333,20.6666666667,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,512,2,1,1,512.0,2.0,512.0,2.0,valid
1,34,44,1,1,34.0,44.0,34.0,44.0,valid
0,0,0,0,0,0,0,0,0,valid
16,1181,423,16,16,73.8125,26.4375,73.8125,26.4375,bugged
0,0,0,0,0,0,0,0,0,bugged
1,167,2,1,1,167.0,2.0,167.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
5,278,17,5,5,55.6,3.4,55.6,3.4,valid
1,66,2,1,1,66.0,2.0,66.0,2.0,valid
3,1398,157,3,3,466.0,52.3333333333,466.0,52.3333333333,valid
2,33,17,2,2,16.5,8.5,16.5,8.5,valid
1,24,92,1,1,24.0,92.0,24.0,92.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,243,2,1,1,243.0,2.0,243.0,2.0,valid
6,155,174,6,6,25.8333333333,29.0,25.8333333333,29.0,valid
0,0,0,0,0,0,0,0,0,valid
5,445,169,5,5,89.0,33.8,89.0,33.8,valid
0,0,0,0,0,0,0,0,0,valid
1,2,271,1,1,2.0,271.0,2.0,271.0,valid
1,135,2,1,1,135.0,2.0,135.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,191,2,1,1,191.0,2.0,191.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,211,2,1,1,211.0,2.0,211.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
2,452,100,2,2,226.0,50.0,226.0,50.0,valid
0,0,0,0,0,0,0,0,0,valid
2,513,54,2,2,256.5,27.0,256.5,27.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
2,2352,25,2,2,1176.0,12.5,1176.0,12.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,367,107,3,3,122.333333333,35.6666666667,122.333333333,35.6666666667,valid
0,0,0,0,0,0,0,0,0,valid
2,14,4,2,2,7.0,2.0,7.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
22,1466,473,22,22,66.6363636364,21.5,66.6363636364,21.5,valid
6,1693,357,6,6,282.166666667,59.5,282.166666667,59.5,valid
4,240,102,4,4,60.0,25.5,60.0,25.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,24,88,1,1,24.0,88.0,24.0,88.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,2322,2,1,1,2322.0,2.0,2322.0,2.0,valid
7,202,99,7,7,28.8571428571,14.1428571429,28.8571428571,14.1428571429,valid
5,420,142,5,5,84.0,28.4,84.0,28.4,valid
1,10,10,1,1,10.0,10.0,10.0,10.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,valid
1,109,48,1,1,109.0,48.0,109.0,48.0,valid
1,24,40,1,1,24.0,40.0,24.0,40.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,93,40,1,1,93.0,40.0,93.0,40.0,valid
9,465,237,9,9,51.6666666667,26.3333333333,51.6666666667,26.3333333333,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,35,27,1,1,35.0,27.0,35.0,27.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,18,8,2,2,9.0,4.0,9.0,4.0,valid
3,49,32,3,3,16.3333333333,10.6666666667,16.3333333333,10.6666666667,valid
1,24,268,1,1,24.0,268.0,24.0,268.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,215,8,3,3,71.6666666667,2.66666666667,71.6666666667,2.66666666667,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,32,16,1,1,32.0,16.0,32.0,16.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
2,370,13,2,2,185.0,6.5,185.0,6.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,24,8,1,1,24.0,8.0,24.0,8.0,valid
2,52,12,2,2,26.0,6.0,26.0,6.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,4,2,1,1,4.0,2.0,4.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
10,522,1106,10,10,52.2,110.6,52.2,110.6,bugged
0,0,0,0,0,0,0,0,0,valid
1,267,2,1,1,267.0,2.0,267.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,527,2,1,1,527.0,2.0,527.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,203,2,1,1,203.0,2.0,203.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,36,56,1,1,36.0,56.0,36.0,56.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
5,733,411,5,5,146.6,82.2,146.6,82.2,valid
0,0,0,0,0,0,0,0,0,bugged
1,5,2,1,1,5.0,2.0,5.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,24,24,1,1,24.0,24.0,24.0,24.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
7,316,182,7,7,45.1428571429,26.0,45.1428571429,26.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,44,47,2,2,22.0,23.5,22.0,23.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,2,50,1,1,2.0,50.0,2.0,50.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,2,239,1,1,2.0,239.0,2.0,239.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,38,28,2,2,19.0,14.0,19.0,14.0,valid
1,36,24,1,1,36.0,24.0,36.0,24.0,valid
0,0,0,0,0,0,0,0,0,valid
1,16,12,1,1,16.0,12.0,16.0,12.0,valid
2,34,6,2,2,17.0,3.0,17.0,3.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,397,2,1,1,397.0,2.0,397.0,2.0,valid
2,1809,17,2,2,904.5,8.5,904.5,8.5,valid
1,32,16,1,1,32.0,16.0,32.0,16.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
5,199,106,5,5,39.8,21.2,39.8,21.2,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,275,2,1,1,275.0,2.0,275.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,267,62,2,2,133.5,31.0,133.5,31.0,valid
0,0,0,0,0,0,0,0,0,bugged
1,50,2,1,1,50.0,2.0,50.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,2,4,1,1,2.0,4.0,2.0,4.0,valid
1,120,19,1,1,120.0,19.0,120.0,19.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
10,434,359,10,10,43.4,35.9,43.4,35.9,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
3,401,8,3,3,133.666666667,2.66666666667,133.666666667,2.66666666667,valid
0,0,0,0,0,0,0,0,0,valid
3,111,133,3,3,37.0,44.3333333333,37.0,44.3333333333,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,375,2,1,1,375.0,2.0,375.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
7,836,97,7,7,119.428571429,13.8571428571,119.428571429,13.8571428571,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,20,10,3,3,6.66666666667,3.33333333333,6.66666666667,3.33333333333,valid
0,0,0,0,0,0,0,0,0,valid
2,17,10,2,2,8.5,5.0,8.5,5.0,valid
0,0,0,0,0,0,0,0,0,valid
1,8,2,1,1,8.0,2.0,8.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,267,2,1,1,267.0,2.0,267.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
3,296,61,3,3,98.6666666667,20.3333333333,98.6666666667,20.3333333333,valid
0,0,0,0,0,0,0,0,0,bugged
16,115,55,16,16,7.1875,3.4375,7.1875,3.4375,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
2,49,6,2,2,24.5,3.0,24.5,3.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,367,2,1,1,367.0,2.0,367.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,572,2,1,1,572.0,2.0,572.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,644,378,3,3,214.666666667,126.0,214.666666667,126.0,valid
0,0,0,0,0,0,0,0,0,valid
1,55,39,1,1,55.0,39.0,55.0,39.0,valid
3,507,373,3,3,169.0,124.333333333,169.0,124.333333333,valid
3,122,6,3,3,40.6666666667,2.0,40.6666666667,2.0,valid
0,0,0,0,0,0,0,0,0,valid
10,310,234,10,10,31.0,23.4,31.0,23.4,valid
0,0,0,0,0,0,0,0,0,valid
1,127,2,1,1,127.0,2.0,127.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,291,2,1,1,291.0,2.0,291.0,2.0,valid
1,2,271,1,1,2.0,271.0,2.0,271.0,valid
1,140,2,1,1,140.0,2.0,140.0,2.0,valid
1,392,2,1,1,392.0,2.0,392.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,355,2,1,1,355.0,2.0,355.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
4,233,180,4,4,58.25,45.0,58.25,45.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,2,12,1,1,2.0,12.0,2.0,12.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,67,113,2,2,33.5,56.5,33.5,56.5,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,22,20,2,2,11.0,10.0,11.0,10.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,772,2,1,1,772.0,2.0,772.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
1,4,2,1,1,4.0,2.0,4.0,2.0,valid
2,64,10,2,2,32.0,5.0,32.0,5.0,valid
2,297,297,2,2,148.5,148.5,148.5,148.5,valid
0,0,0,0,0,0,0,0,0,valid
2,101,58,2,2,50.5,29.0,50.5,29.0,bugged
0,0,0,0,0,0,0,0,0,valid
