% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,3,17,9,3,2,5.66666666667,3.0,5.66666666667,4.5,0,2,85,19621873.6857,-44138930.4829,valid
0,0,0,0,0,0,0,0,0,0,0,1303.93326389,0,0,4,25,43,3,4,6.25,10.75,8.33333333333,10.75,0,2,102,-44154923.8269,-210977754.111,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,3,27,3,3,2,9.0,1.0,9.0,1.5,0,2,74,58871585.9257,-14686131.143,valid
0,0,0,0,0,0,0,0,0,0,0,290.540474537,290.540474537,0,4,13,3,4,3,3.25,0.75,3.25,1.0,1,3,11,24535947.7719,-14716955.9278,valid
0,0,0,0,0,0,0,0,0,0,0,1437.36553241,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,57,26981607.5543,15811.0208565,valid
0,0,0,0,0,0,0,0,0,0,0,290.540474537,290.540474537,0,3,8,4,3,3,2.66666666667,1.33333333333,2.66666666667,1.33333333333,1,2,8,9816080.95634,-19630994.2678,valid
0,0,0,0,0,0,0,0,0,0,0,700.185092593,0,0,2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,31,0.0,-29440900.2446,valid
0,0,0,0,0,0,0,0,0,0,0,293.231319444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7362052.64472,879.693958333,valid
0,0,0,0,0,0,0,0,0,0,0,136.911469907,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,47,29450086.4171,1642.93763888,valid
0,0,0,0,0,0,0,0,0,0,0,1001.01736111,0,0,1,0,1,0,1,0.0,1.0,0,1.0,0,1,13,-2453309.7622,-4907620.54176,valid
0,0,0,0,0,0,0,0,0,0,0,1464.82717593,0,0,3,16,2,3,2,5.33333333333,0.666666666667,5.33333333333,1.0,0,2,133,34334863.4532,-9785852.92115,valid
0,0,0,0,0,0,0,0,0,0,0,398.183344907,0,0,1,46,0,1,0,46.0,0.0,46.0,0,0,1,30,112879979.426,18316.4338657,valid
0,0,0,0,0,0,0,0,0,0,0,690.288055555,0,0,6,239,92,6,5,39.8333333333,15.3333333333,39.8333333333,18.4,0,2,147,360629826.203,-451273983.993,valid
0,0,0,0,0,0,0,0,0,0,0,888.422858796,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,24,7359008.53778,-4902920.9125,valid
0,0,0,0,0,0,0,0,0,0,0,1464.82717593,0,0,2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,133,39239432.8796,-4876152.31144,valid
0,0,0,0,0,0,0,0,0,0,0,670.231875,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,17,24536405.4769,6702.31875,valid
0,0,0,0,0,0,0,0,0,0,0,1462.43524306,0,0,2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,18,-342.400798612,-14716747.6651,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,3021.71631944,valid
0,0,0,0,0,0,0,0,0,0,0,370.558090277,0,0,2,7,0,2,0,3.5,0.0,3.5,0,0,1,49,17170599.6156,9575.84135417,valid
0,0,0,0,0,0,0,0,0,0,0,573.511979166,0,0,1,35,0,1,0,35.0,0.0,35.0,0,0,1,3,85880804.3653,20072.9192708,valid
0,0,0,0,0,0,0,0,0,0,0,369.334085648,0,0,1,1,0,1,0,1.0,0.0,1.0,0,0,1,28,2453941.44547,369.334085648,valid
0,0,0,0,0,0,0,0,0,0,0,508.261076389,0,0,3,19,3,3,2,6.33333333333,1.0,6.33333333333,1.5,0,2,31,39259866.7339,-14713705.7682,valid
0,0,0,0,0,0,0,0,0,0,0,1273.87844907,0,0,1,24,0,1,0,24.0,0.0,24.0,0,0,1,20,58872885.6267,30573.0827778,valid
0,0,0,0,0,0,0,0,0,0,0,1020.96721065,0,0,2,8,1,2,1,4.0,0.5,4.0,1.0,0,1,20,17171258.3078,-4897662.47556,valid
0,0,0,0,0,0,0,0,0,0,0,1719.86444444,0,0,2,6,0,2,0,3.0,0.0,3.0,0,0,2,101,14715166.4103,10698.2670833,valid
0,0,0,0,0,0,0,0,0,0,0,888.422858796,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,36,7358545.04646,-4902457.42118,valid
0,0,0,0,0,0,0,0,0,0,0,690.288055555,0,0,1,148,0,1,0,148.0,0.0,148.0,0,0,1,22,363135832.743,102162.632222,valid
0,0,0,0,0,0,0,0,0,0,0,1245.28850694,0,0,3,8,1,3,1,2.66666666667,0.333333333333,2.66666666667,1.0,0,1,10,17171079.4781,-4897034.98543,valid
0,0,0,0,0,0,0,0,0,0,0,1846.22458333,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,101,26977110.1047,20308.4704167,valid
0,0,0,0,0,0,0,0,0,0,0,1846.22763889,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,94,7357393.65576,5538.68291667,valid
0,0,0,0,0,0,0,0,0,0,0,668.271377315,0,0,1,1,2,1,1,1.0,2.0,1.0,2.0,0,1,6,-2453642.50818,-9815238.30411,valid
0,0,0,0,0,0,0,0,0,0,0,888.422858796,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,24,7359008.53778,-4902920.9125,valid
0,0,0,0,0,0,0,0,0,0,0,888.422858796,0,0,2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,36,9811393.39528,-4900994.99044,valid
0,0,0,0,0,0,0,0,0,0,0,1303.8634375,0,0,1,1,0,1,0,1.0,0.0,1.0,0,0,1,2,2453006.91612,1303.8634375,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,9,1,2,1,4.5,0.5,4.5,1.0,0,1,71,19618622.743,-4890144.25657,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16913194,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,67,31892010.9356,14029.1987153,valid
0,0,0,0,0,0,0,0,0,0,0,1245.28850694,0,0,4,9,2,3,2,2.25,0.5,3.0,1.0,0,1,10,17171043.3693,-9803012.60566,valid
0,0,0,0,0,0,0,0,0,0,0,371.450856481,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,12,22085453.9583,3343.05770833,valid
0,0,0,0,0,0,0,0,0,0,0,503.563368056,0,0,2,17,2,2,1,8.5,1.0,8.5,2.0,0,1,14,36805955.8241,-9806522.9955,valid
0,0,0,0,0,0,0,0,0,0,0,214.140173611,0,0,7,59,26,7,5,8.42857142857,3.71428571429,8.42857142857,5.2,0,3,15,80960733.5849,-127545543.571,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,12,2,2,1,6.0,1.0,6.0,2.0,0,2,75,24528734.0478,-9797641.75238,valid
0,0,0,0,0,0,0,0,0,0,0,1437.36716435,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,8,14717240.4744,8624.20298611,valid
0,0,0,0,0,0,0,0,0,0,0,508.261076389,0,0,3,33,15,3,2,11.0,5.0,11.0,7.5,0,2,31,44167351.7648,-73603817.0708,valid
0,0,0,0,0,0,0,0,0,0,0,1344.32990741,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,7,19623731.5972,10754.6392593,valid
0,0,0,0,0,0,0,0,0,0,0,211.619444444,0,0,4,13,9,3,3,3.25,2.25,4.33333333333,3.0,0,3,18,9817776.4826,-44155863.971,valid
0,0,0,0,0,0,0,0,0,0,0,341.901365741,0,0,2,122,5,2,1,61.0,2.5,61.0,5.0,0,2,5,287111546.605,-24496874.1786,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,3021.71631944,valid
0,0,0,0,0,0,0,0,0,0,0,1736.88771991,0,0,2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,101,17167251.8848,-4892224.2116,valid
0,0,0,0,0,0,0,0,0,0,0,974.139224537,0,0,3,5,5,2,2,1.66666666667,1.66666666667,2.5,2.5,0,2,130,-1476.77384259,-24531224.0989,valid
0,0,0,0,0,0,0,0,0,0,0,294.575983796,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,9,9816064.81431,1178.30393519,valid
0,0,0,0,0,0,0,0,0,0,0,293.231319444,0,0,1,25,0,1,0,25.0,0.0,25.0,0,0,1,25,61350438.706,7330.7829861,valid
0,0,0,0,0,0,0,0,0,0,0,1340.86978009,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7358909.72934,4022.60934028,valid
0,0,0,0,0,0,0,0,0,0,0,1343.80671296,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,2,7358900.91854,4031.42013889,valid
0,0,0,0,0,0,0,0,0,0,0,288.955763889,0,0,3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,0,2,47,7361820.74434,-9814814.9442,valid
0,0,0,0,0,0,0,0,0,0,0,237.442326389,0,0,1,41,0,1,0,41.0,0.0,41.0,0,0,1,12,100617006.827,9735.13538194,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90734954,0,0,1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,31,0.0,-9812015.48884,valid
0,0,0,0,0,0,0,0,0,0,0,1343.7984838,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,7,14717801.8865,8062.79090278,valid
0,0,0,0,0,0,0,0,0,0,0,370.955393518,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,20,17177578.7692,2596.68775463,valid
0,0,0,0,0,0,0,0,0,0,0,293.231319444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7362052.64472,879.693958333,valid
0,0,0,0,0,0,0,0,0,0,0,895.689363426,0,0,3,4,2,3,1,1.33333333333,0.666666666667,1.33333333333,2.0,0,2,51,4905820.36507,-9808305.06868,valid
0,0,0,0,0,0,0,0,0,0,0,1846.22763889,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,94,12262322.7596,9231.13819444,valid
0,0,0,0,0,0,0,0,0,0,0,1039.97935185,0,0,1,27,0,1,0,27.0,0.0,27.0,0,0,1,3,66238311.6056,28079.4425,valid
0,0,0,0,0,0,0,0,0,0,0,398.182997685,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,18,7360402.82441,-4905295.67885,valid
0,0,0,0,0,0,0,0,0,0,0,293.231319444,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,25,12270087.7412,1466.15659722,valid
0,0,0,0,0,0,0,0,0,0,0,670.293622685,0,0,3,80,18,2,2,26.6666666667,6.0,40.0,9.0,0,1,42,152114978.707,-88277742.4678,valid
0,0,0,0,0,0,0,0,0,0,0,1462.43574074,0,0,1,0,3,0,1,0.0,3.0,0,3.0,0,1,10,-7358545.03146,-14721477.3701,valid
0,0,0,0,0,0,0,0,0,0,0,237.442326389,0,0,3,12,8,3,2,4.0,2.66666666667,4.0,4.0,0,2,32,9816065.04287,-39263583.2129,valid
0,0,0,0,0,0,0,0,0,0,0,1344.32990741,0,0,1,49,0,1,0,49.0,0.0,49.0,0,0,1,7,120195356.033,65872.1654629,valid
0,0,0,0,0,0,0,0,0,0,0,508.261076389,0,0,3,15,5,3,2,5.0,1.66666666667,5.0,2.5,0,2,31,24537416.1456,-24532326.3275,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,9,6,2,2,4.5,3.0,4.5,3.0,0,2,99,7358620.24208,-29430690.7158,valid
0,0,0,0,0,0,0,0,0,0,0,503.561678241,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,8,9815228.87153,2014.24671296,valid
0,0,0,0,0,0,0,0,0,0,0,293.231319444,0,0,1,16,0,1,0,16.0,0.0,16.0,0,0,1,25,39264280.7719,4691.70111111,valid
0,0,0,0,0,0,0,0,0,0,0,294.575983796,0,0,1,29,0,1,0,29.0,0.0,29.0,0,0,1,9,71166469.9037,8542.7035301,valid
0,0,0,0,0,0,0,0,0,0,0,136.911469907,0,0,1,20,0,1,0,20.0,0.0,20.0,0,0,1,47,49083477.3618,2738.22939815,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,7,1,2,1,3.5,0.5,3.5,1.0,0,2,74,14717240.4744,-4897383.54711,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,3,31,1,3,1,10.3333333333,0.333333333333,10.3333333333,1.0,0,2,156,73575832.0514,-4852516.41468,valid
0,0,0,0,0,0,0,0,0,0,0,690.288055555,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,22,7360861.47451,2070.86416667,valid
0,0,0,0,0,0,0,0,0,0,0,511.394791666,0,0,3,13,2,3,2,4.33333333333,0.666666666667,4.33333333333,1.0,0,1,45,26990469.8288,-9807930.99507,valid
0,0,0,0,0,0,0,0,0,0,0,289.128761574,0,0,1,1,0,1,0,1.0,0.0,1.0,0,0,1,25,2454021.6508,289.128761574,valid
0,0,0,0,0,0,0,0,0,0,0,1001.22935185,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,10,17173166.8515,7008.60546296,valid
0,0,0,0,0,0,0,0,0,0,0,508.261076389,0,0,3,106,64,3,2,35.3333333333,21.3333333333,35.3333333333,32.0,0,2,31,103057028.706,-314062637.069,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16913194,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,67,29438779.3251,12950.0295833,valid
0,0,0,0,0,0,0,0,0,0,0,1273.87844907,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,20,7359110.70333,3821.63534722,valid
0,0,0,0,0,0,0,0,0,0,0,668.271377315,0,0,1,1,2,1,1,1.0,2.0,1.0,2.0,0,1,6,-2453642.50818,-9815238.30411,valid
0,0,0,0,0,0,0,0,0,0,0,136.911469907,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,50,7359248.50882,-4904663.90632,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,3021.71631944,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16913194,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,67,19625852.8834,8633.35305556,valid
0,0,0,0,0,0,0,0,0,0,0,1343.33268519,0,0,2,5,5,1,1,2.5,2.5,5.0,5.0,0,2,91,-184.88611111,-24529489.5826,valid
0,0,0,0,0,0,0,0,0,0,0,895.689363426,0,0,3,5,3,3,2,1.66666666667,1.0,1.66666666667,1.5,0,2,51,4905820.36507,-14715135.2491,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,3,31,1,3,1,10.3333333333,0.333333333333,10.3333333333,1.0,0,2,156,73575832.0514,-4852516.41468,valid
0,0,0,0,0,0,0,0,0,0,0,1344.33178241,0,0,4,9,9,3,3,2.25,2.25,3.0,3.0,0,3,47,-2074.14481482,-44149613.6485,valid
0,0,0,0,0,0,0,0,0,0,0,1140.93429398,0,0,3,5,5,2,2,1.66666666667,1.66666666667,2.5,2.5,0,1,109,-607.195173614,-24530427.3565,valid
0,0,0,0,0,0,0,0,0,0,0,333.28318287,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,7,14723864.9783,1999.69909722,valid
0,0,0,0,0,0,0,0,0,0,0,294.657048611,294.657048611,0,4,7,7,3,3,1.75,1.75,2.33333333333,2.33333333333,2,1,60,-1986.48516204,-34353317.9894,valid
0,0,0,0,0,0,0,0,0,0,0,1306.89986111,0,0,3,21,14,3,3,7.0,4.66666666667,7.0,4.66666666667,0,2,102,17170113.8982,-68671437.7315,valid
0,0,0,0,0,0,0,0,0,0,0,1006.20078704,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,64,7359910.62236,-14716805.7563,valid
0,0,0,0,0,0,0,0,0,0,0,398.183344907,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,30,7361737.78865,1194.55003472,valid
0,0,0,0,0,0,0,0,0,0,0,690.288055555,0,0,6,135,61,6,5,22.5,10.1666666667,22.5,12.2,0,3,139,181532669.671,-299221165.659,valid
0,0,0,0,0,0,0,0,0,0,0,136.911469907,0,0,1,18,0,1,0,18.0,0.0,18.0,0,0,1,47,44175129.6256,2464.40645833,valid
0,0,0,0,0,0,0,0,0,0,0,1007.97392361,0,0,2,18,1,2,1,9.0,0.5,9.0,1.0,0,2,52,41704679.4577,-4888001.81642,valid
0,0,0,0,0,0,0,0,0,0,0,136.911469907,0,0,1,26,0,1,0,26.0,0.0,26.0,0,0,1,47,63808520.5703,3559.69821759,valid
0,0,0,0,0,0,0,0,0,0,0,1045.14427083,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,59,24532656.3529,10451.4427083,valid
0,0,0,0,0,0,0,0,0,0,0,211.643761574,0,0,2,14,1,2,1,7.0,0.5,7.0,1.0,0,1,11,31903288.7157,-4905446.85304,valid
0,0,0,0,0,0,0,0,0,0,0,569.165,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7361224.84368,1707.495,valid
0,0,0,0,0,0,0,0,0,0,0,690.288055555,0,0,7,90,37,6,6,12.8571428571,5.28571428571,15.0,6.16666666667,0,2,33,130027450.342,-181499776.222,valid
0,0,0,0,0,0,0,0,0,0,0,843.171423611,0,0,3,36,5,3,1,12.0,1.66666666667,12.0,5.0,0,1,17,76051964.9719,-24503006.8869,valid
0,0,0,0,0,0,0,0,0,0,0,668.290358796,0,0,1,1,0,1,0,1.0,0.0,1.0,0,0,1,10,2453642.4892,668.290358796,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,62,29439642.4894,12086.8652778,valid
0,0,0,0,0,0,0,0,0,0,0,211.290474537,211.290474537,0,4,14,2,4,2,3.5,0.5,3.5,1.0,1,2,17,29444836.6246,-9808788.75051,valid
0,0,0,0,0,0,0,0,0,0,0,503.561678241,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7361421.65365,1510.68503472,valid
0,0,0,0,0,0,0,0,0,0,0,1340.85210648,0,0,2,6,0,2,0,3.0,0.0,3.0,0,0,1,7,14717819.494,8045.18333333,valid
0,0,0,0,0,0,0,0,0,0,0,337.148912037,337.148912037,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,34,31901657.1984,4382.93585648,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,6,1,2,1,3.0,0.5,3.0,1.0,0,2,75,12264367.0239,-4898820.87619,valid
0,0,0,0,0,0,0,0,0,0,0,668.194618056,0,0,2,4,4,2,2,2.0,2.0,2.0,2.0,0,1,13,0.0767592582852,-19629140.4493,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,10,1,2,1,5.0,0.5,5.0,1.0,0,1,71,22070950.5858,-4888161.31988,valid
0,0,0,0,0,0,0,0,0,0,0,888.56662037,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,7,24534222.1294,8885.66620371,valid
0,0,0,0,0,0,0,0,0,0,0,764.609375,0,0,3,27,7,3,2,9.0,2.33333333333,9.0,3.5,0,2,11,49066745.8451,-34327755.3332,valid
0,0,0,0,0,0,0,0,0,0,0,1846.22763889,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,94,17167251.8634,12923.5934722,valid
0,0,0,0,0,0,0,0,0,0,0,1344.32715278,0,0,5,38,36,3,4,7.6,7.2,12.6666666667,9.0,0,3,50,4893416.19022,-176597229.038,valid
0,0,0,0,0,0,0,0,0,0,0,1006.16599537,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7359913.84069,3018.49798611,valid
0,0,0,0,0,0,0,0,0,0,0,508.261076389,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,12,9815210.07394,2033.04430556,valid
0,0,0,0,0,0,0,0,0,0,0,1343.7984838,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,7,7358900.94323,4031.39545139,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16913194,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,67,17172621.273,7554.18392361,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,3021.71631944,valid
0,0,0,0,0,0,0,0,0,0,0,1344.32815972,0,0,2,21,21,1,1,10.5,10.5,21.0,21.0,0,2,31,-755.616701387,-103023835.342,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,1,12,1,2,0.5,6.0,1.0,6.0,0,2,99,-26981607.5543,-58885033.8796,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,3021.71631944,valid
0,0,0,0,0,0,0,0,0,0,0,1007.97392361,0,0,3,19,8,3,2,6.33333333333,2.66666666667,6.33333333333,4.0,0,2,72,26983438.4105,-39237856.7822,valid
0,0,0,0,0,0,0,0,0,0,0,560.435625,0,0,1,20,0,1,0,20.0,0.0,20.0,0,0,1,2,49075006.8787,11208.7125,valid
0,0,0,0,0,0,0,0,0,0,0,333.28318287,0,0,6,17,12,5,5,2.83333333333,2.0,3.4,2.4,0,1,66,12265322.6677,-58888144.1116,valid
0,0,0,0,0,0,0,0,0,0,0,289.128761574,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,25,0.0,-4908043.3016,valid
0,0,0,0,0,0,0,0,0,0,0,289.128761574,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,25,0.0,-4908043.3016,valid
0,0,0,0,0,0,0,0,0,0,0,136.911469907,236.145474537,0,4,11,7,4,3,2.75,1.75,2.75,2.33333333333,1,3,57,9812546.09976,-34353150.1452,valid
0,0,0,0,0,0,0,0,0,0,0,232.176365741,0,0,8,31,31,7,7,3.875,3.875,4.42857142857,4.42857142857,0,4,158,-2956.18915509,-152090919.775,valid
0,0,0,0,0,0,0,0,0,0,0,690.288055555,0,0,7,80,45,7,5,11.4285714286,6.42857142857,11.4285714286,9.0,0,2,151,85867193.3022,-220772407.564,valid
0,0,0,0,0,0,0,0,0,0,0,503.561678241,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7361421.65365,1510.68503472,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90734954,0,0,2,7,1,2,1,3.5,0.5,3.5,1.0,0,2,71,14716659.3941,-4896802.46116,valid
0,0,0,0,0,0,0,0,0,0,0,237.442326389,0,0,4,20,6,4,1,5.0,1.5,5.0,6.0,0,2,48,34356386.0507,-29444297.0224,valid
0,0,0,0,0,0,0,0,0,0,0,1846.22763889,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,94,7357393.65576,5538.68291667,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,3,13,3,3,1,4.33333333333,1.0,4.33333333333,3.0,0,2,156,24525277.3505,-14700192.8051,valid
0,0,0,0,0,0,0,0,0,0,0,711.2109375,0,0,1,16,0,1,0,16.0,0.0,16.0,0,0,1,7,39257593.098,11379.375,valid
0,0,0,0,0,0,0,0,0,0,0,1736.88771991,0,0,2,7,1,2,1,3.5,0.5,3.5,1.0,0,2,101,14714787.3299,-4894070.43618,valid
0,0,0,0,0,0,0,0,0,0,0,211.647581019,0,0,3,12,4,3,2,4.0,1.33333333333,4.0,2.0,0,1,20,19625616.3655,-19623919.6994,valid
0,0,0,0,0,0,0,0,0,0,0,569.165,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,28,19629932.9165,4553.32,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16033565,0,0,2,13,13,1,1,6.5,6.5,13.0,13.0,0,1,15,-176.140069447,-63783845.9598,valid
0,0,0,0,0,0,0,0,0,0,0,1007.23877315,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,62,31892946.0302,13094.1040509,valid
0,0,0,0,0,0,0,0,0,0,0,288.955763889,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,23,7362065.47139,866.867291666,valid
0,0,0,0,0,0,0,0,0,0,0,888.532094907,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,5,9813688.98986,3554.12837963,valid
0,0,0,0,0,0,0,0,0,0,0,1306.90451389,0,0,2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,75,19622987.2382,-4894508.75185,valid
0,0,0,0,0,0,0,0,0,0,0,333.1925,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,8,12269887.9353,1665.9625,valid
0,0,0,0,0,0,0,0,0,0,0,289.128761574,0,0,1,1,0,1,0,1.0,0.0,1.0,0,0,1,25,2454021.6508,289.128761574,valid
0,0,0,0,0,0,0,0,0,0,0,888.422858796,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,24,7359008.53778,-4902920.9125,valid
0,0,0,0,0,0,0,0,0,0,0,290.540474537,290.540474537,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,8,7362052.57448,-4907160.71397,valid
0,0,0,0,0,0,0,0,0,0,0,888.422858796,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,24,7359008.53778,-4902920.9125,valid
0,0,0,0,0,0,0,0,0,0,0,288.955763889,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,23,12270109.119,1444.77881944,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16913194,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,67,26985547.7147,11870.8604514,valid
0,0,0,0,0,0,0,0,0,0,0,573.453657407,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,9,9814949.30361,2293.81462963,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16033565,0,0,2,13,13,1,1,6.5,6.5,13.0,13.0,0,1,15,-176.140069447,-63783845.9598,valid
0,0,0,0,0,0,0,0,0,0,0,1079.16913194,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,67,22079084.4939,9712.5221875,valid
0,0,0,0,0,0,0,0,0,0,0,1303.86001157,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,1,4906013.8391,2607.72002315,valid
