% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1718.58762731,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1316.6309375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.05056713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.05056713,0,0,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,1,10.8190856483,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,723.016261574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1698.58861111,1698.58861111,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,79.6258217595,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,602.033344908,602.033344908,0,valid
0,0,0,0,0,0,0,0,0,0,0,1711.69902778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1339.61190972,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1264.4862963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,818.630555556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1670.48922454,1680.60716435,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.571041667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,594.980092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,271.854895833,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,827.741319444,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1710.64289352,1710.64289352,0,valid
0,0,0,0,0,0,0,0,0,0,0,805.621666667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1333.28446759,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,729.697256945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1674.32427083,1702.70951389,0,valid
0,0,0,0,0,0,0,0,0,0,0,1660.82297454,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,1667.19528935,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,523.552488426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,479.196851852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,827.741319444,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1698.58861111,1698.58861111,0,valid
0,0,0,0,0,0,0,0,0,0,0,1952.48966435,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,772.780462963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.839537037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.522881945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,826.009074074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,290.349085649,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1578.87069444,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
2,9,4,2,2,4.5,2.0,4.5,2.0,0,1,144.038090278,144.038090278,144.038090278,valid
0,0,0,0,0,0,0,0,0,0,0,276.730231482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1667.19528935,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,290.349085649,0,0,valid
1,4,1,1,1,4.0,1.0,4.0,1.0,0,1,76.5375810186,76.5375810186,76.5375810186,valid
0,0,0,0,0,0,0,0,0,0,0,808.526886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,783.065613426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,279.677025463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,810.88931713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,290.349085649,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1703.63267361,1709.56574074,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,78.5404050928,78.5404050928,78.5404050928,valid
0,0,0,0,0,0,0,0,0,0,0,1344.83881944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,805.621666667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1702.41756944,1710.64289352,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4.0175578706,0,0,valid
2,10,11,2,2,5.0,5.5,5.0,5.5,0,2,19.3845833335,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1718.59664352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1345.6146875,1680.60716435,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,171.382164352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,733.727743056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,279.677025463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,466.234236111,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,11.7548148148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,247.454363426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1672.11186343,1747.79693287,0,valid
0,0,0,0,0,0,0,0,0,0,0,290.349085649,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,573.27837963,573.27837963,0,valid
0,0,0,0,0,0,0,0,0,0,0,1680.63324074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,823.658622685,1347.77722222,0,valid
0,0,0,0,0,0,0,0,0,0,0,707.7478125,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,76.5375810186,76.5375810186,76.5375810186,valid
0,0,0,0,0,0,0,0,0,0,0,809.848877315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1347.67908565,1347.67908565,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1955.86200231,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4.0175578706,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,817.067233797,1697.04827546,0,valid
0,0,0,0,0,0,0,0,0,0,0,542.923969908,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,171.382164352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,152.486354167,152.486354167,152.486354167,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.085694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1345.76498843,1345.76498843,0,valid
0,0,0,0,0,0,0,0,0,0,0,496.882268519,947.791331019,0,valid
0,0,0,0,0,0,0,0,0,0,0,1670.48922454,1674.81957176,0,valid
0,0,0,0,0,0,0,0,0,0,0,1673.62695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,729.697256945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,800.631759259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,816.821875,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,816.821875,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,78.5548726856,581.645104167,0,valid
0,0,0,0,0,0,0,0,0,0,0,297.809189815,0,0,valid
1,9,5,1,1,9.0,5.0,9.0,5.0,0,1,85.4668981484,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1698.58861111,1698.58861111,0,valid
0,0,0,0,0,0,0,0,0,0,0,573.699155093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1345.58791667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1752.70896991,1752.70896991,0,valid
0,0,0,0,0,0,0,0,0,0,0,573.27837963,0,0,valid
2,6,6,1,1,3.0,3.0,6.0,6.0,0,2,69.3963657408,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,78.5548726856,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1710.64289352,1710.64289352,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
0,0,0,0,0,0,0,0,0,0,0,729.851111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.05056713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,827.712384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,817.421932871,0,0,valid
3,13,1,3,1,4.33333333333,0.333333333333,4.33333333333,1.0,1,2,21.5482986113,162.396643518,162.396643518,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,76.5085069444,76.5085069444,76.5085069444,valid
0,0,0,0,0,0,0,0,0,0,0,1345.57806713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,772.780462963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,572.659733796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1642.47143519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,825.690983796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1344.83881944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,523.462615741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,810.88931713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1710.64289352,1710.64289352,0,valid
0,0,0,0,0,0,0,0,0,0,0,722.645046297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.54532407,1747.79261574,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,78.5548726856,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,584.422303241,1257.60114583,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,542.905405093,1747.7818287,0,valid
0,0,0,0,0,0,0,0,0,0,0,707.7478125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1670.46262731,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,76.5375810186,76.5375810186,76.5375810186,valid
0,0,0,0,0,0,0,0,0,0,0,1333.28446759,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1703.5887037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1655.24657407,1655.24657407,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.526886574,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,153.47912037,153.47912037,153.47912037,valid
0,0,0,0,0,0,0,0,0,0,0,817.067233797,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1752.70896991,1752.70896991,0,valid
0,0,0,0,0,0,0,0,0,0,0,805.621666667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,722.645046297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,78.5404050928,78.5404050928,78.5404050928,valid
0,0,0,0,0,0,0,0,0,0,0,1698.58861111,1698.58861111,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,772.780462963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1673.62695602,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14.8355787038,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,722.645046297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,806.630578704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,803.9840625,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,137.579652778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,4.56314814836,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1655.58280093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,302.352847222,302.352847222,0,bugged
0,0,0,0,0,0,0,0,0,0,0,573.27837963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1937.5822338,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,78.5548726856,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.526886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,823.658622685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,79.6317824074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,783.065613426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1680.63324074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1697.24128472,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1937.5822338,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,466.269594908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1711.69902778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,171.382164352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,742.740138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,302.362743056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,772.780462963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79693287,1747.79693287,0,bugged
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1642.40722222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1670.48922454,1710.60016204,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,523.552488426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1752.70896991,1752.70896991,0,valid
0,0,0,0,0,0,0,0,0,0,0,1680.60716435,1680.60716435,0,valid
5,27,7,5,3,5.4,1.4,5.4,2.33333333333,1,2,5.0088541666,166.794907407,166.794907407,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1711.69902778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1339.61190972,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,85.4668981484,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,302.383715278,302.383715278,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79693287,1747.79693287,0,bugged
0,0,0,0,0,0,0,0,0,0,0,808.571041667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,783.065613426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,772.803402778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79381944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,810.88931713,1698.58861111,0,valid
0,0,0,0,0,0,0,0,0,0,0,1344.84744213,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,466.269594908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,808.526886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1655.58280093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,0,0,valid
2,13,2,2,1,6.5,1.0,6.5,2.0,0,1,12.0655439817,0,0,valid
2,29,2,1,1,14.5,1.0,29.0,2.0,0,2,10.7272222224,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,138.72769676,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1345.04403935,1346.59484954,0,valid
0,0,0,0,0,0,0,0,0,0,0,542.905405093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1546.59958333,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,816.738472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1323.59069444,1323.59069444,0,valid
0,0,0,0,0,0,0,0,0,0,0,723.585590278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,466.269594908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,573.699155093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1938.20907407,1938.20907407,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,69.3963657408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,271.854895833,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1673.62695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1344.74547454,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1673.62695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1318.59856481,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,722.645046297,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,137.579652778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1412.48959491,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,729.870925926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,716.598449074,947.798761574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1683.72469907,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,742.740138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,827.712384259,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,153.47912037,153.47912037,153.47912037,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1933.79111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,291.252523148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1698.58861111,1698.58861111,0,valid
0,0,0,0,0,0,0,0,0,0,0,1667.43881944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,1698.62373843,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,572.659733796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,819.607997685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1344.83881944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,707.7478125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1747.79261574,1747.79261574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1323.59069444,1323.59069444,0,valid
0,0,0,0,0,0,0,0,0,0,0,805.621666667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,805.621666667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1642.48122685,1647.96635417,0,valid
0,0,0,0,0,0,0,0,0,0,0,1344.84744213,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
2,28,1,1,1,14.0,0.5,28.0,1.0,0,2,14.8491550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,1718.62886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,729.697256945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,818.586388889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1668.28837963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,819.591018519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1712.6637037,0,0,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,144.830856482,144.830856482,144.830856482,valid
2,33,5,1,1,16.5,2.5,33.0,5.0,0,2,10.7272222224,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79381944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.780787037,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,78.5548726856,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,733.709525463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,569.856493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1751.79688657,1751.79688657,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,800.631759259,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,138.72769676,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,2,4.57312500011,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1673.62695602,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,144.830856482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1938.43768519,2642.021875,0,valid
0,0,0,0,0,0,0,0,0,0,0,1698.58861111,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,79.8328935187,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1750.8359375,0,0,valid
4,26,36,4,3,6.5,9.0,6.5,12.0,1,1,78.5548726856,144.804502315,144.804502315,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1670.608125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.085694445,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,171.382164352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.571041667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1667.43881944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1333.28446759,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1711.69902778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,805.621666667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1344.84744213,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,729.870925926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1670.17565972,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1642.40722222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2643.76511574,2643.76511574,0,valid
0,0,0,0,0,0,0,0,0,0,0,808.571041667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1680.63324074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,802.770740741,0,0,valid
