% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,3,0,1,0,3.0,0.0,3.0,0,0,1,90.7274305555,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,105.01755787,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,90.7274305555,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,771.240092593,0,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,286.661585648,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,1,653.239733796,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,753.339803241,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,9,9,1,1,9.0,9.0,9.0,9.0,0,1,95.0069675925,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,91.8459259258,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,95.8312384258,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,105.01755787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1,4,1,2,0.5,2.0,1.0,2.0,0,1,99.6853703703,0,0,valid
1,2,4,1,1,2.0,4.0,2.0,4.0,0,1,95.8312384258,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,771.240092593,0,0,valid
3,13,6,2,1,4.33333333333,2.0,6.5,6.0,0,2,53.8274305556,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,36.9954861109,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,275.740694445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,753.339803241,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,95.0069675925,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,275.740694445,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,90.7274305555,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
11,57,20,11,7,5.18181818182,1.81818181818,5.18181818182,2.85714285714,0,2,53.8274305556,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,604.571435185,0,0,valid
1,41,0,1,0,41.0,0.0,41.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,771.240092593,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,50.9828587961,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,97.7983796294,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,217.730613426,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,99.4438078701,0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,95.0081365742,95.0081365742,95.0081365742,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,42,0,1,0,42.0,0.0,42.0,0,0,1,36.9954861109,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,51.937534722,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,753.339803241,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,536.387962963,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,95.8312384258,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,2,434.827164352,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,604.571435185,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,753.339803241,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,91.9257291667,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,100.764050926,0,0,valid
3,49,33,3,2,16.3333333333,11.0,16.3333333333,16.5,0,2,99.6853703703,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,353.542928241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,10,14,1,2,5.0,7.0,10.0,7.0,0,2,108.951898148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,217.730613426,0,0,valid
1,0,1,0,1,0.0,1.0,0,1.0,0,1,434.827164352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,604.571435185,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,97.8327777777,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,35,59,4,5,7.0,11.8,8.75,11.8,0,1,97.8327777777,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,604.571435185,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,753.339803241,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,286.661585648,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,97.8327777777,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,98.6619560183,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,97.6896412037,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,22,9,3,2,7.33333333333,3.0,7.33333333333,4.5,0,1,99.4438078701,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,10,1,1,10.0,10.0,10.0,10.0,0,1,99.4438078701,0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,753.339803241,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,275.740694445,0,0,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,434.827164352,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,753.339803241,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,217.730613426,0,0,valid
2,6,5,2,2,3.0,2.5,3.0,2.5,0,1,99.4438078701,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,604.571435185,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,771.240092593,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,91.8459259258,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,286.661585648,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,91.8459259258,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,97.8327777777,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,1,99.6853703703,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
2,12,24,1,2,6.0,12.0,12.0,12.0,0,1,97.8327777777,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,90.7274305555,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,217.730613426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,570.485208333,570.485208333,570.485208333,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,99.4438078701,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,39,37,5,5,6.5,6.16666666667,7.8,7.4,0,2,95.8312384258,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,90.7274305555,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,108.951898148,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,753.339803241,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,91.8459259258,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,604.571435185,0,0,valid
1,0,7,0,1,0.0,7.0,0,7.0,0,1,108.951898148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,753.339803241,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,97.8327777777,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,275.740694445,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,771.240092593,0,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,118.990983796,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,286.661585648,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,536.387962963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,753.339803241,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,771.240092593,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,13.6563310185,13.6563310185,13.6563310185,valid
4,8,11,2,3,2.0,2.75,4.0,3.66666666667,0,1,97.8327777777,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,118.990983796,0,0,valid
8,54,38,8,8,6.75,4.75,6.75,4.75,1,2,68.5803587963,116.005902778,116.005902778,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,91.8459259258,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,79,84,1,1,79.0,84.0,79.0,84.0,0,1,286.661585648,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,771.240092593,0,0,valid
1,0,10,0,1,0.0,10.0,0,10.0,0,1,286.661585648,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,108.951898148,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,116.005902778,116.005902778,116.005902778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,753.339803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,604.571435185,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,97.8327777777,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,0,5,0,1,0.0,5.0,0,5.0,0,1,118.990983796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,97.8327777777,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,771.240092593,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,536.387962963,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,275.740694445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,90.7274305555,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,771.240092593,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,91.8459259258,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,98.697974537,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,29.8336342592,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,36.9954861109,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,97.8327777777,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,536.387962963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,50,1,2,2.0,25.0,4.0,25.0,0,1,97.6896412037,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,604.571435185,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,753.339803241,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,97.8327777777,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,604.571435185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,91.9257291667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,52.616284722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,108.951898148,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,275.740694445,0,0,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,0,1,91.8459259258,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,99.4438078701,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,753.339803241,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,108.951898148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,5,1,1,2.5,2.5,5.0,5.0,0,2,719.727604167,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,536.387962963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,771.240092593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,95.8312384258,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1,4,1,2,0.5,2.0,1.0,2.0,0,1,91.9257291667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,111.959641204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,822.917291667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,156.107893519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1072.64366898,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,30.1167013892,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,136.126157408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,475.087118056,475.087118056,475.087118056,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,445.169583334,0,0,valid
1,0,1,0,1,0.0,1.0,0,1.0,0,1,150.202569445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.078865741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,635.699513889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1183.73340278,0,0,valid
1,1,2,1,1,1.0,2.0,1.0,2.0,0,1,136.126157408,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,496.081782408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,44.1176388892,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,445.169583334,0,0,valid
