% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1546,12279033.2358,2294.1884838,0,0,0,0,0,0,0,0,0,valid
2,11,1,2,1,5.5,0.5,5.5,1.0,0,1,3662,24558066.4689,-4907024.91458,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,61,34386275.3205,1441.46754629,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1397,7367419.94247,1376.51211806,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,2588,4911613.29377,917.675949074,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,139,12279033.2488,2294.17546296,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,3662,12279033.2347,-4909319.10473,0,0,0,0,0,0,0,0,0,bugged
3,22,2,2,2,7.33333333333,0.666666666667,11.0,1.0,0,2,137,49115942.9563,-9814671.58875,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,8,4,3,2,2.66666666667,1.33333333333,2.66666666667,2.0,0,1,2671,9823226.58898,-19644688.6178,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,2,2,1,1,1.0,1.0,2.0,2.0,0,1,2628,-0.000231481157243,-9823226.58778,0,0,0,0,0,0,0,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,91,51579001.8042,2573.37791667,0,0,0,0,0,0,0,0,0,valid
2,24,4,2,1,12.0,2.0,12.0,4.0,1,2,64,49123374.1438,-19647859.3735,1,6,4,1,1,6.0,4.0,6.0,4.0,bugged
3,9,5,2,2,3.0,1.66666666667,4.5,2.5,0,1,165,9823226.59579,-24556231.1624,0,0,0,0,0,0,0,0,0,valid
6,38,5,6,5,6.33333333333,0.833333333333,6.33333333333,1.0,0,2,1677,81041943.2,-24544722.362,0,0,0,0,0,0,0,0,0,valid
3,14,2,3,2,4.66666666667,0.666666666667,4.66666666667,1.0,1,3,325,29469679.8082,-9818708.13046,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,2588,14734839.8813,2753.02784722,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,21,2,2,1,10.5,1.0,10.5,2.0,1,2,1715,46660326.2961,-9815931.83941,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,108,51571939.6459,9635.53621528,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1546,4911613.29433,917.675393519,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,108,9823226.60046,1835.33898148,0,0,0,0,0,0,0,0,0,valid
2,7,4,1,1,3.5,2.0,7.0,4.0,0,1,3662,7367419.93955,-19645076.6623,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1470,7367419.94247,-4910236.79045,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,71,41749901.8708,6611.37181713,1,17,0,1,0,17.0,0.0,17.0,0,bugged
3,29,5,3,2,9.66666666667,1.66666666667,9.66666666667,2.5,0,2,147,58943252.0769,-24553251.0405,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,51,7367717.28118,1079.17340278,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7367419.95045,1376.50413194,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,71,49117531.6127,7778.08449075,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,58,29470869.1274,4316.69097222,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,3,9823930.03088,1131.90856482,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,2588,49116132.9377,9176.75949074,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,52,7367419.9491,1376.50548611,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,157,7367419.95014,1376.50444444,1,3,0,1,0,3.0,0.0,3.0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,2588,12279033.2344,2294.18987269,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,179,7368487.31674,309.137847223,1,3,0,1,0,3.0,0.0,3.0,0,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,1,3662,39292906.3502,-4904271.88674,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,2588,24558066.4689,4588.37974537,0,0,0,0,0,0,0,0,0,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,2,70,14735429.5624,-4909821.76301,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,235,24561668.659,986.189583335,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,106,31927280.2081,4171.0951389,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,34,17,4,3,8.5,4.25,8.5,5.66666666667,0,1,3743,41748712.9881,-83489625.7846,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,31,7368484.04306,312.411527778,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,24,4,4,2,6.0,1.0,6.0,2.0,1,1,4015,49116132.938,-19637276.4289,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
2,22,1,2,1,11.0,0.5,11.0,1.0,0,1,2658,51571939.5914,-4901977.70432,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,108,19646453.2009,3670.67796296,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,23,2,3,1,7.66666666667,0.666666666667,7.66666666667,2.0,0,2,2623,51573714.7377,-9816786.2633,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,58,7367717.28184,1079.17274306,0,0,0,0,0,0,0,0,0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,3662,9823226.58755,-4909777.94243,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,2588,36837099.7033,6882.56961805,0,0,0,0,0,0,0,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,34,51574003.4685,7571.71357639,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,2588,17190646.5282,3211.86582176,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,46,1,3,1,15.3333333333,0.333333333333,15.3333333333,1.0,2,2,34,110515863.773,-4895834.65404,2,9,1,2,1,4.5,0.5,4.5,1.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,139,39292906.3963,7341.36148148,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,0,2,2648,34381629.2428,-9818483.78773,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,28,1,3,1,9.33333333333,0.333333333333,9.33333333333,1.0,0,2,1524,66306779.4834,-4899610.46953,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,2588,36837099.7033,6882.56961805,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
6,51,9,5,5,8.5,1.5,10.2,1.8,0,3,210,103144801.444,-44191609.0361,0,0,0,0,0,0,0,0,0,valid
2,5,4,1,1,2.5,2.0,5.0,4.0,0,1,2628,2455806.64642,-19645994.3376,0,0,0,0,0,0,0,0,0,valid
7,34,16,7,5,4.85714285714,2.28571428571,4.85714285714,3.2,2,1,354,44204519.7035,-78577553.7993,2,17,1,2,1,8.5,0.5,8.5,1.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,96,8,4,2,19.2,1.6,24.0,4.0,1,1,193,216110985.192,-39252528.9352,1,0,7,0,1,0.0,7.0,0,7.0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,53,9823781.90301,-4910629.00104,0,0,0,0,0,0,0,0,0,valid
3,7,4,3,2,2.33333333333,1.33333333333,2.33333333333,2.0,2,1,1416,7367419.94247,-19645076.7155,2,4,4,2,2,2.0,2.0,2.0,2.0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,37,14734839.8976,2753.01159722,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,23,41752279.4621,4233.78054398,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,23,9823226.61495,1835.32449074,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,24,7367419.94868,1376.50590278,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,108,9823226.60046,1835.33898148,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1546,27013873.1188,5047.21466435,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,58,41750397.9304,6115.31221065,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,52,7367419.9491,1376.50548611,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,51,7367717.28118,1079.17340278,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,29,8,2,1,9.66666666667,2.66666666667,14.5,8.0,1,2,1837,51569093.3033,-39286117.1439,1,0,8,0,1,0.0,8.0,0,8.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,157,7367419.95014,1376.50444444,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,21,9823226.58787,1835.35157407,0,0,0,0,0,0,0,0,0,valid
3,15,3,3,2,5.0,1.0,5.0,1.5,1,1,93,29469824.1022,-14729766.7863,1,2,1,1,1,2.0,1.0,2.0,1.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,157,7367419.95014,1376.50444444,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1569,7367419.94149,-14733534.1602,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,23,3,2,1,11.5,1.5,11.5,3.0,0,2,36,49119652.3694,-14731438.5494,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,19,7368173.39302,623.061562501,0,0,0,0,0,0,0,0,0,valid
2,19,3,2,1,9.5,1.5,9.5,3.0,1,1,123,39293149.6744,-14729201.4966,1,4,3,1,1,4.0,3.0,4.0,3.0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,84,7367419.95302,1376.5015625,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,37,17190646.5472,3211.84686343,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,157,24558066.5005,4588.34814815,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1546,24558066.4716,4588.37696759,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1397,34381293.0648,6423.72321759,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,19,7367419.95347,1376.50111111,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,2588,31925486.4095,5964.89366899,0,0,0,0,0,0,0,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,1,3662,14734839.8816,2753.02756944,0,0,0,0,0,0,0,0,0,bugged
2,10,2,2,1,5.0,1.0,5.0,2.0,0,1,2588,19646453.1751,-9819849.17417,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1546,19646453.1773,3670.70157408,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,139,7367419.94931,1376.50527778,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,35,9823930.47389,1131.46555556,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1546,9823226.58866,1835.35078704,0,0,0,0,0,0,0,0,0,bugged
3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,1,2,192,7367419.94948,-9822126.05848,1,3,0,1,0,3.0,0.0,3.0,0,valid
4,32,4,3,3,8.0,1.0,10.6666666667,1.33333333333,0,2,286,68764266.1154,-19637396.4964,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,51,9823623.04157,1438.89787037,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,71,29470518.9676,4666.85069445,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,1546,49116132.9433,9176.75393519,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,20,93320652.7092,17435.7154861,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,22,9823226.61111,1835.32833333,0,0,0,0,0,0,0,0,0,valid
7,21,11,7,6,3.0,1.57142857143,3.0,1.83333333333,2,2,3197,24559263.3688,-54026732.5006,2,4,3,2,2,2.0,1.5,2.0,1.5,valid
3,18,3,2,2,6.0,1.0,9.0,1.5,0,2,195,36838387.4482,-14730396.8767,0,0,0,0,0,0,0,0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,179,88421847.8008,3709.65416668,1,36,0,1,0,36.0,0.0,36.0,0,bugged
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1546,17190646.5302,3211.86387732,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,140,7368428.49976,367.954826389,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1546,12279033.2358,2294.1884838,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2588,9823226.58755,1835.35189815,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,6,2,2,2.5,3.0,2.5,3.0,0,2,364,-2455806.6509,-29472220.3279,0,0,0,0,0,0,0,0,0,valid
3,12,8,3,3,4.0,2.66666666667,4.0,2.66666666667,0,2,372,9823226.60899,-39293152.7693,0,0,0,0,0,0,0,0,0,valid
2,7,1,1,1,3.5,0.5,7.0,1.0,0,2,87,14734463.1127,-4909237.08071,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,44,2,2,1,22.0,1.0,22.0,2.0,0,1,3662,103143879.169,-9803955.39373,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1546,14734839.883,2753.02618056,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,235,7368500.59771,295.856875001,0,0,0,0,0,0,0,0,0,valid
2,10,2,2,1,5.0,1.0,5.0,2.0,0,1,32,19646453.1876,-9819555.90333,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,2,1,1,1.0,1.0,2.0,2.0,1,2,2648,-672.372731482,-9823898.96028,1,0,2,0,1,0.0,2.0,0,2.0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,28,5,4,2,7.0,1.25,7.0,2.5,0,2,3698,56483651.9921,-24548490.2983,0,0,0,0,0,0,0,0,0,valid
2,25,2,1,1,12.5,1.0,25.0,2.0,0,2,22,56487195.9004,-9817020.22267,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,12,1,2,1,6.0,0.5,6.0,1.0,0,1,14,27013873.1881,-4906748.2758,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,108,14734839.8988,2753.01034722,0,0,0,0,0,0,0,0,0,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,0,1,1555,29469679.7745,-4906107.25626,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1546,39292906.3546,7341.40314815,0,0,0,0,0,0,0,0,0,valid
2,42,1,2,1,21.0,0.5,21.0,1.0,0,2,216,100698064.167,-4903486.48418,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1546,4911613.29433,917.675393519,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,16,7367419.95194,1376.50263889,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,9,24560015.3736,2639.475,1,10,0,1,0,10.0,0.0,10.0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,59,12279033.2491,2294.17517361,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,5,12279262.8262,2064.59809028,0,0,0,0,0,0,0,0,0,valid
2,59,9,2,1,29.5,4.5,29.5,9.0,1,2,123,122801093.902,-44198392.6341,1,41,9,1,1,41.0,9.0,41.0,9.0,valid
2,7,1,1,1,3.5,0.5,7.0,1.0,0,2,131,14736168.9802,-4910942.94822,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,1376.51392361,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,1376.51309028,0,0,0,0,0,0,0,0,0,valid
3,72,4,3,2,24.0,1.33333333333,24.0,2.0,1,2,1536,166994462.427,-19616725.3441,1,1,3,1,1,1.0,3.0,1.0,3.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
