% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1121.14606482,0,0,0,0,0,0,0,0,0,0,0,valid
3,22,14,2,2,7.33333333333,4.66666666667,11.0,7.0,0,1,719.609351852,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,56,0,1,0,56.0,0.0,56.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,14,2,2,1,7.0,1.0,7.0,2.0,0,2,210.805798611,0,0,0,0,0,0,0,0,0,0,0,valid
4,25,12,4,3,6.25,3.0,6.25,4.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
18,116,54,18,17,6.44444444444,3.0,6.44444444444,3.17647058824,2,3,221.993611111,798.902743055,798.902743055,2,3,2,2,2,1.5,1.0,1.5,1.0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,989.202256944,0,0,0,0,0,0,0,0,0,0,0,valid
3,38,11,3,2,12.6666666667,3.66666666667,12.6666666667,5.5,0,2,214.993784722,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,1,2,1,8.0,0.5,8.0,1.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,14,2,2,1,7.0,1.0,7.0,2.0,1,2,312.852662037,312.852662037,312.852662037,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,373.001469907,0,0,0,0,0,0,0,0,0,0,0,valid
3,75,18,3,2,25.0,6.0,25.0,9.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,272.973576389,0,0,0,0,0,0,0,0,0,0,0,valid
2,11,2,2,1,5.5,1.0,5.5,2.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,243.541666667,0,0,0,0,0,0,0,0,0,0,0,valid
6,177,58,6,5,29.5,9.66666666667,29.5,11.6,0,3,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,49,0,1,0,49.0,0.0,49.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,24,15,2,1,12.0,7.5,12.0,15.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
3,20,11,3,2,6.66666666667,3.66666666667,6.66666666667,5.5,1,1,221.993611111,1128.76224537,1128.76224537,1,9,9,1,1,9.0,9.0,9.0,9.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,1199.14597222,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,21,11,3,2,7.0,3.66666666667,7.0,5.5,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,10,10,1,1,5.0,5.0,10.0,10.0,0,1,1301.09266204,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,10,10,1,1,5.0,5.0,10.0,10.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,28,0,1,0,28.0,0.0,28.0,0,0,1,251.152638889,0,0,0,0,0,0,0,0,0,0,0,valid
5,22,8,5,4,4.4,1.6,4.4,2.0,1,2,221.993611111,1160.70159722,1160.70159722,1,1,1,1,1,1.0,1.0,1.0,1.0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
4,35,14,4,3,8.75,3.5,8.75,4.66666666667,1,2,293.155671297,293.155671297,293.155671297,2,19,13,2,2,9.5,6.5,9.5,6.5,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1016.88237269,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,47,0,1,0,47.0,0.0,47.0,0,0,1,1016.88237269,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
10,52,31,10,9,5.2,3.1,5.2,3.44444444444,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,980.021898148,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1240.33466435,0,0,0,0,0,0,0,0,0,0,0,valid
3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,19,1,2,1,9.5,0.5,9.5,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
6,55,27,6,5,9.16666666667,4.5,9.16666666667,5.4,0,3,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,7,1,1,1,3.5,0.5,7.0,1.0,0,1,933.707511574,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,373.001469907,0,0,0,0,0,0,0,0,0,0,0,valid
2,24,15,2,1,12.0,7.5,12.0,15.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,1,1127.64498843,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,422.786018519,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,10,0,1,0.0,10.0,0,10.0,0,1,251.152638889,0,0,0,0,0,0,0,0,0,0,0,valid
2,15,15,1,1,7.5,7.5,15.0,15.0,0,1,879.783402778,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,341.012696759,0,0,0,0,0,0,0,0,0,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,798.902743055,798.902743055,798.902743055,1,17,0,1,0,17.0,0.0,17.0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,251.152638889,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1303.13576389,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1412.00951389,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,399.071851852,0,0,0,0,0,0,0,0,0,0,0,valid
3,5,6,3,2,1.66666666667,2.0,1.66666666667,3.0,1,1,221.993611111,293.155671297,293.155671297,2,4,5,2,1,2.0,2.5,2.0,5.0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,142.338344907,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1433.4190162,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
2,11,1,2,1,5.5,0.5,5.5,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,10,3,2,1,5.0,1.5,5.0,3.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
4,14,4,4,3,3.5,1.0,3.5,1.33333333333,1,2,312.852662037,312.852662037,312.852662037,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
3,8,2,3,2,2.66666666667,0.666666666667,2.66666666667,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
3,7,7,2,2,2.33333333333,2.33333333333,3.5,3.5,0,2,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1210.89008102,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,31,0,1,0,31.0,0.0,31.0,0,0,1,1433.4190162,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
3,89,49,3,2,29.6666666667,16.3333333333,29.6666666667,24.5,1,1,221.993611111,1128.76224537,1128.76224537,1,40,40,1,1,40.0,40.0,40.0,40.0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,1433.4190162,0,0,0,0,0,0,0,0,0,0,0,valid
5,90,25,5,3,18.0,5.0,18.0,8.33333333333,0,3,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,237.874155093,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
6,95,50,6,4,15.8333333333,8.33333333333,15.8333333333,12.5,2,1,221.993611111,1128.76224537,1128.76224537,2,35,35,2,2,17.5,17.5,17.5,17.5,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,243.541666667,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1210.89008102,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,1174.45060185,1174.45060185,1174.45060185,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,1,1,295.071319445,296.131921296,296.131921296,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
6,53,9,6,4,8.83333333333,1.5,8.83333333333,2.25,0,3,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
2,25,5,2,1,12.5,2.5,12.5,5.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1300.90810185,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
6,20,16,6,6,3.33333333333,2.66666666667,3.33333333333,2.66666666667,2,3,307.009803241,307.009803241,307.009803241,3,11,7,3,3,3.66666666667,2.33333333333,3.66666666667,2.33333333333,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,0,2,1016.92052083,0,0,0,0,0,0,0,0,0,0,0,valid
5,24,7,5,3,4.8,1.4,4.8,2.33333333333,1,2,221.993611111,263.442928241,263.442928241,1,2,1,1,1,2.0,1.0,2.0,1.0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,49,0,1,0,49.0,0.0,49.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1247.07467593,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1414.92634259,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,22,4,2,1,11.0,2.0,11.0,4.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1210.89008102,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,40,7,2,1,20.0,3.5,20.0,7.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,13,2,2,1,6.5,1.0,6.5,2.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,273.092048611,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,1237.8480787,0,0,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,45,4,2,1,22.5,2.0,22.5,4.0,0,1,1124.99568287,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1210.89008102,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,237.874155093,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,551.990486111,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,1237.66564815,0,0,0,0,0,0,0,0,0,0,0,valid
2,20,2,2,1,10.0,1.0,10.0,2.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,9,3,2,1,4.5,1.5,4.5,3.0,0,2,1016.92969907,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,572.009212963,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,44,0,1,0,44.0,0.0,44.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,155,0,1,0,155.0,0.0,155.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,104,0,1,0,104.0,0.0,104.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,115,0,1,0,115.0,0.0,115.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
4,30,22,4,3,7.5,5.5,7.5,7.33333333333,1,1,221.993611111,1128.76224537,1128.76224537,1,14,14,1,1,14.0,14.0,14.0,14.0,valid
6,31,10,5,3,5.16666666667,1.66666666667,6.2,3.33333333333,1,4,299.710798611,657.32712963,657.32712963,1,8,1,1,1,8.0,1.0,8.0,1.0,valid
2,10,2,2,1,5.0,1.0,5.0,2.0,0,2,872.088043982,0,0,0,0,0,0,0,0,0,0,0,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,1021.40355324,0,0,0,0,0,0,0,0,0,0,0,valid
1,87,0,1,0,87.0,0.0,87.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
5,21,5,5,4,4.2,1.0,4.2,1.25,0,3,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
5,37,9,5,3,7.4,1.8,7.4,3.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,48,4,2,1,24.0,2.0,24.0,4.0,0,1,1127.20806713,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
2,17,4,2,1,8.5,2.0,8.5,4.0,0,1,1125.04907407,0,0,0,0,0,0,0,0,0,0,0,valid
1,47,0,1,0,47.0,0.0,47.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
3,41,20,3,2,13.6666666667,6.66666666667,13.6666666667,10.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
4,9,5,2,2,2.25,1.25,4.5,2.5,0,2,1021.56447917,0,0,0,0,0,0,0,0,0,0,0,valid
3,12,8,3,2,4.0,2.66666666667,4.0,4.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,251.152638889,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1016.88237269,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,308.84375,308.84375,308.84375,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
