% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,24,0,1,0,24.0,0.0,24.0,0,0,1,128.206180555,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,317.115127315,0,0,valid
2,2,2,1,1,1.0,1.0,2.0,2.0,1,2,35.7184722219,35.7184722219,35.7184722219,valid
2,20,2,2,1,10.0,1.0,10.0,2.0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,371.901921296,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,55.9084953703,0,0,valid
3,56,56,2,2,18.6666666667,18.6666666667,28.0,28.0,1,1,227.60480324,227.60480324,227.60480324,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,11.685821759,0,0,valid
2,4,3,1,1,2.0,1.5,4.0,3.0,0,1,371.904560185,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904560185,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,283.001990741,283.001990741,283.001990741,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90212963,371.90212963,371.90212963,valid
6,46,18,6,3,7.66666666667,3.0,7.66666666667,6.0,2,3,16.103287037,16.103287037,16.103287037,valid
2,50,1,2,1,25.0,0.5,25.0,1.0,0,1,371.901840277,0,0,valid
4,51,30,4,3,12.75,7.5,12.75,10.0,0,3,184.299699074,0,0,valid
3,33,2,3,1,11.0,0.666666666667,11.0,2.0,0,2,24.9536342588,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901608796,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,371.900752314,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.899918981,0,0,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,1,2,35.7184722219,35.7184722219,35.7184722219,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,11.685821759,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,16.1128125,16.1128125,16.1128125,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904560185,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,11.685821759,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
7,43,43,6,5,6.14285714286,6.14285714286,7.16666666667,8.6,0,2,171.545694444,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.901956018,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904560185,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,301.971087963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904236111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,23,1,2,1,11.5,0.5,11.5,1.0,0,1,371.903564814,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
3,9,6,3,2,3.0,2.0,3.0,3.0,0,1,371.90099537,0,0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,1,371.900752314,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.904837963,0,0,valid
2,10,10,1,1,5.0,5.0,10.0,10.0,0,1,32.1794212959,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.901875,0,0,valid
3,57,5,3,1,19.0,1.66666666667,19.0,5.0,0,2,31.7323958329,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.902025463,0,0,valid
3,62,10,3,2,20.6666666667,3.33333333333,20.6666666667,5.0,0,1,371.903460648,0,0,valid
1,57,0,1,0,57.0,0.0,57.0,0,0,1,16.1128125,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904236111,0,0,valid
2,20,1,2,1,10.0,0.5,10.0,1.0,0,1,371.904236111,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,177.014363426,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,233.075972222,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.897592593,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,20.6405671295,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.900821759,0,0,valid
4,31,7,4,3,7.75,1.75,7.75,2.33333333333,1,1,371.899224537,371.899224537,371.899224537,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,371.904560185,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.904837963,0,0,valid
3,28,2,3,2,9.33333333333,0.666666666667,9.33333333333,1.0,0,2,63.2209722218,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,162.112777777,0,0,valid
3,19,4,2,2,6.33333333333,1.33333333333,9.5,2.0,0,2,179.013055556,0,0,valid
3,37,21,2,1,12.3333333333,7.0,18.5,21.0,0,1,371.901111111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901643518,0,0,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,0,1,371.901458333,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,233.075972222,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.902094907,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,371.904837963,0,0,valid
3,34,4,3,2,11.3333333333,1.33333333333,11.3333333333,2.0,0,1,1.11450231448,0,0,valid
2,14,0,2,0,7.0,0.0,7.0,0,0,1,371.901458333,0,0,valid
2,11,12,1,1,5.5,6.0,11.0,12.0,0,1,371.903067129,0,0,valid
2,34,11,1,1,17.0,5.5,34.0,11.0,0,1,371.904560185,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.898981481,0,0,valid
2,16,13,1,1,8.0,6.5,16.0,13.0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
3,14,3,3,2,4.66666666667,1.0,4.66666666667,1.5,0,1,371.900208333,0,0,valid
2,23,1,2,1,11.5,0.5,11.5,1.0,0,2,193.033483796,0,0,valid
5,52,4,5,3,10.4,0.8,10.4,1.33333333333,0,2,24.9536342588,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
2,31,1,2,1,15.5,0.5,15.5,1.0,0,1,371.904560185,0,0,valid
2,23,23,1,1,11.5,11.5,23.0,23.0,0,1,171.545694444,0,0,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,1,371.901284722,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,371.898657407,0,0,valid
2,7,0,2,0,3.5,0.0,3.5,0,0,1,371.900821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,17.2040393515,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,5,0,2,0,2.5,0.0,2.5,0,1,1,371.901134259,371.9021875,371.9021875,valid
2,61,0,2,0,30.5,0.0,30.5,0,0,1,227.60480324,0,0,valid
3,21,1,3,1,7.0,0.333333333333,7.0,1.0,0,1,371.9015625,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
6,55,5,5,5,9.16666666667,0.833333333333,11.0,1.0,0,2,156.160289352,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,371.904560185,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,35.7184722219,35.7184722219,35.7184722219,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,371.904236111,0,0,valid
6,70,39,6,4,11.6666666667,6.5,11.6666666667,9.75,0,1,371.90099537,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,16.1128125,16.1128125,16.1128125,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,3,1,1,1,1.5,0.5,3.0,1.0,1,2,184.101134259,184.101134259,184.101134259,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.902025463,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,371.901956018,0,0,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,1,371.900625,0,0,valid
1,42,0,1,0,42.0,0.0,42.0,0,0,1,371.898368055,371.898368055,371.898368055,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.899895833,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,1,371.897708333,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,24.9536342588,0,0,valid
3,41,24,3,2,13.6666666667,8.0,13.6666666667,12.0,0,2,119.09949074,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901608796,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,335.970358796,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901921296,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901643518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,17.2040393515,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
3,18,2,3,2,6.0,0.666666666667,6.0,1.0,0,1,371.903067129,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,157.568113426,0,0,valid
1,56,0,1,0,56.0,0.0,56.0,0,0,1,16.0288310181,0,0,valid
2,18,1,2,1,9.0,0.5,9.0,1.0,0,1,371.904236111,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.901284722,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901631944,371.901631944,371.901631944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
2,11,1,2,1,5.5,0.5,5.5,1.0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,371.904560185,0,0,valid
2,15,1,2,1,7.5,0.5,7.5,1.0,0,1,371.904236111,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,272.791331018,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.901898148,371.901898148,371.901898148,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901608796,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904560185,0,0,valid
5,18,6,4,3,3.6,1.2,4.5,2.0,3,2,16.1128125,16.1128125,16.1128125,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,371.897592593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,11.2539351848,11.2539351848,11.2539351848,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.90068287,0,0,valid
2,12,1,2,1,6.0,0.5,6.0,1.0,1,1,371.898599537,371.898599537,371.898599537,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,233.920335648,0,0,valid
5,37,25,5,3,7.4,5.0,7.4,8.33333333333,1,1,371.901168981,371.9021875,371.9021875,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.901608796,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,371.904560185,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
4,85,24,4,3,21.25,6.0,21.25,8.0,0,2,70.2087037032,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.90119213,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901643518,0,0,valid
6,26,6,6,5,4.33333333333,1.0,4.33333333333,1.2,0,2,179.013055556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.902048611,371.902048611,371.902048611,valid
3,20,20,2,2,6.66666666667,6.66666666667,10.0,10.0,0,2,171.545694444,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.902141204,0,0,valid
4,42,3,4,3,10.5,0.75,10.5,1.0,0,2,156.160289352,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,24.9536342588,0,0,valid
1,49,0,1,0,49.0,0.0,49.0,0,0,1,17.2040393515,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
3,165,1,3,1,55.0,0.333333333333,55.0,1.0,0,2,24.9536342588,0,0,valid
11,45,10,11,7,4.09090909091,0.909090909091,4.09090909091,1.42857142857,3,4,16.0288310181,35.6036458332,35.6036458332,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
4,12,8,4,2,3.0,2.0,3.0,4.0,1,1,360.106180555,371.898946759,371.898946759,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.902025463,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.90212963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,35.6086689811,35.6086689811,35.6086689811,valid
4,11,4,4,3,2.75,1.0,2.75,1.33333333333,0,1,371.899016203,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,371.904236111,0,0,valid
5,19,9,5,4,3.8,1.8,3.8,2.25,0,2,184.299699074,0,0,valid
2,30,17,2,1,15.0,8.5,15.0,17.0,1,2,30.6166319442,371.898946759,371.898946759,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,11.685821759,0,0,valid
10,211,21,9,7,21.1,2.1,23.4444444444,3.0,1,3,17.0298379627,17.0298379627,17.0298379627,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,8,5,1,1,4.0,2.5,8.0,5.0,0,2,32.1794212959,0,0,valid
2,8,8,1,1,4.0,4.0,8.0,8.0,0,1,371.904560185,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,371.904560185,0,0,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.902094907,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,130.026018518,130.026018518,130.026018518,valid
3,19,19,2,2,6.33333333333,6.33333333333,9.5,9.5,1,1,128.621736111,128.621736111,128.621736111,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,371.899016203,0,0,valid
1,82,0,1,0,82.0,0.0,82.0,0,0,1,371.904236111,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,371.901956018,0,0,valid
2,15,2,2,1,7.5,1.0,7.5,2.0,0,1,371.900625,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,371.901863426,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.901956018,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904236111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,233.920335648,0,0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,24.9536342588,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,371.904756944,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,301.971087963,301.971087963,301.971087963,valid
2,22,2,2,1,11.0,1.0,11.0,2.0,0,2,24.9536342588,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904560185,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,371.904837963,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.902048611,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
2,15,15,1,1,7.5,7.5,15.0,15.0,1,2,35.6086689811,35.6086689811,35.6086689811,valid
3,122,33,3,2,40.6666666667,11.0,40.6666666667,16.5,0,1,371.904560185,0,0,valid
1,30,0,1,0,30.0,0.0,30.0,0,0,1,35.7184722219,35.7184722219,35.7184722219,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,128.206180555,128.206180555,128.206180555,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.902048611,371.902048611,371.902048611,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,371.901284722,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,35.6086689811,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,16.0288310181,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,8.94890046259,0,0,valid
2,19,0,2,0,9.5,0.0,9.5,0,1,1,157.944525463,157.944525463,157.944525463,valid
2,22,2,2,1,11.0,1.0,11.0,2.0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.900659722,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904560185,0,0,valid
2,44,1,2,1,22.0,0.5,22.0,1.0,0,1,371.904560185,0,0,valid
2,14,5,2,1,7.0,2.5,7.0,5.0,0,1,371.897592593,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,128.621736111,128.621736111,128.621736111,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,371.904837963,0,0,valid
2,5,0,2,0,2.5,0.0,2.5,0,0,2,297.016469907,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,371.901875,0,0,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,1,371.904236111,0,0,valid
2,21,0,2,0,10.5,0.0,10.5,0,0,2,272.791331018,0,0,valid
2,12,12,1,1,6.0,6.0,12.0,12.0,1,2,16.1128125,16.1128125,16.1128125,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,371.902071759,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,195.933252315,0,0,valid
2,7,7,1,1,3.5,3.5,7.0,7.0,0,2,16.1128125,0,0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,1,371.903067129,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.902071759,0,0,valid
2,7,8,1,1,3.5,4.0,7.0,8.0,0,2,177.083518518,0,0,valid
3,8,8,2,2,2.66666666667,2.66666666667,4.0,4.0,0,3,16.1128125,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904560185,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,233.920335648,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,8.94890046259,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.902094907,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.902071759,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,31.7323958329,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904722222,0,0,valid
3,8,4,3,1,2.66666666667,1.33333333333,2.66666666667,4.0,0,1,360.106180555,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904837963,0,0,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,1,1,371.900821759,371.9021875,371.9021875,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,128.206180555,128.206180555,128.206180555,valid
1,41,0,1,0,41.0,0.0,41.0,0,0,1,233.920335648,0,0,valid
2,25,23,1,1,12.5,11.5,25.0,23.0,1,1,128.621736111,128.621736111,128.621736111,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,15,2,2,1,7.5,1.0,7.5,2.0,0,2,193.033483796,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904236111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
7,44,23,6,3,6.28571428571,3.28571428571,7.33333333333,7.66666666667,3,2,17.0298379627,17.0298379627,17.0298379627,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.904560185,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,17.0298379627,17.0298379627,17.0298379627,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,11.685821759,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
6,134,38,6,5,22.3333333333,6.33333333333,22.3333333333,7.6,0,1,119.100185185,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,190.14636574,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,184.101134259,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,301.971087963,301.971087963,301.971087963,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90068287,0,0,valid
3,81,9,3,1,27.0,3.0,27.0,9.0,2,3,70.8340277774,177.014363426,177.014363426,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,371.902025463,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,272.791331018,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.899143518,371.899143518,371.899143518,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,44,0,1,0,44.0,0.0,44.0,0,0,1,371.904837963,0,0,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,52.2285185182,0,0,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,371.904236111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901481481,0,0,valid
4,87,26,4,3,21.75,6.5,21.75,8.66666666667,0,1,371.903067129,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.900405092,0,0,valid
