% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
2,26,2,2,1,13.0,1.0,13.0,2.0,0,1,996.770300926,0,0,2,26,2,2,1,13.0,1.0,13.0,2.0,0,1,4,58944105.6722,-9800075.74125,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,964.104097222,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,9,7368114.11517,2892.31229167,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16361111,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,949,12277724.8944,7285.81805556,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1457.16361111,0,0,1,14,0,1,0,14.0,0.0,14.0,0,0,1,949,34377629.7043,20400.2905556,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1457.16361111,0,0,1,14,0,1,0,14.0,0.0,14.0,0,0,1,949,34377629.7043,20400.2905556,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16012731,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,259,9822179.92944,5828.64050926,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,949,9822179.91551,5828.65444444,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1104.71997685,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,289,4911794.84502,2209.4399537,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1457.16012731,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,259,24555449.8236,14571.6012731,0,0,0,0,0,0,0,0,0,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,0,1,299.710798611,0,0,3,6,3,2,1,2.0,1.0,3.0,3.0,0,1,15,7370094.73344,-14739248.1976,0,0,0,0,0,0,0,0,0,valid
4,12,9,4,3,3.0,2.25,3.0,3.0,0,3,1195.63756944,0,0,4,12,9,4,3,3.0,2.25,3.0,3.0,0,3,1672,7366631.1183,-44199794.4748,0,0,0,0,0,0,0,0,0,bugged
2,37,42,2,2,18.5,21.0,18.5,21.0,0,2,142.338344907,0,0,2,37,42,2,2,18.5,21.0,18.5,21.0,0,2,75,-12283863.7635,-206372365.039,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,1457.16361111,0,0,1,38,0,1,0,38.0,0.0,38.0,0,0,1,949,93310709.1973,55372.2172222,0,0,0,0,0,0,0,0,0,valid
1,76,0,1,0,76.0,0.0,76.0,0,0,1,1457.16361111,0,0,1,76,0,1,0,76.0,0.0,76.0,0,0,1,949,186621418.395,110744.434444,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1457.15842593,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,1671,14733269.9044,8742.95055556,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,250.117175926,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,26,31937776.3291,3251.52328704,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,259,7366634.94708,4371.48038195,0,0,0,0,0,0,0,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,1457.15842593,0,0,1,22,0,1,0,22.0,0.0,22.0,0,0,1,1671,54021989.6494,32057.4853704,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1457.15842593,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,1671,17188814.8884,10200.1089815,0,0,0,0,0,0,0,0,0,bugged
2,35,0,2,0,17.5,0.0,17.5,0,0,2,1237.66564815,0,0,2,35,0,2,0,17.5,0.0,17.5,0,0,2,1694,85948025.3122,47049.6749074,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,259,7366634.94708,4371.48038195,0,0,0,0,0,0,0,0,0,valid
3,23,4,3,2,7.66666666667,1.33333333333,7.66666666667,2.0,1,1,293.155671297,293.155671297,293.155671297,3,23,4,3,2,7.66666666667,1.33333333333,7.66666666667,2.0,1,1,23,46677390.0814,-19648017.7636,2,20,4,2,2,10.0,2.0,10.0,2.0,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,1433.4190162,0,0,1,32,0,1,0,32.0,0.0,32.0,0,0,1,21,78578199.1511,45869.4085185,0,0,0,0,0,0,0,0,0,valid
3,9,1,3,1,3.0,0.333333333333,3.0,1.0,0,1,221.993611111,0,0,3,9,1,3,1,3.0,0.333333333333,3.0,1.0,0,1,2065,19649043.7391,-4906586.89692,0,0,0,0,0,0,0,0,0,valid
5,87,12,5,4,17.4,2.4,17.4,3.0,0,1,221.993611111,0,0,5,87,12,5,4,17.4,2.4,17.4,3.0,0,1,2065,184171523.801,-58845207.2621,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
4,8,8,3,3,2.0,2.0,2.66666666667,2.66666666667,0,2,1104.71997685,0,0,4,8,8,3,3,2.0,2.0,2.66666666667,2.66666666667,0,2,1825,-1625.9396875,-39291644.5061,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,798.897650463,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,105,17193422.7139,5592.28355324,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,1457.16361111,0,0,1,18,0,1,0,18.0,0.0,18.0,0,0,1,949,44199809.6198,26228.945,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
2,7,7,1,1,3.5,3.5,7.0,7.0,0,2,415.680902778,0,0,2,7,7,1,1,3.5,3.5,7.0,7.0,0,2,121,-757.582129631,-34391452.8801,0,0,0,0,0,0,0,0,0,valid
2,23,5,2,1,11.5,2.5,11.5,5.0,0,1,221.993611111,0,0,2,23,5,2,1,11.5,2.5,11.5,5.0,0,1,751,44199820.519,-24541583.4429,0,0,0,0,0,0,0,0,0,bugged
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1457.16361111,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,949,14733269.8733,8742.98166667,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,949,9822179.91551,5828.65444444,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
6,125,28,6,5,20.8333333333,4.66666666667,20.8333333333,5.6,1,3,221.993611111,1455.86186343,1455.86186343,6,125,28,6,5,20.8333333333,4.66666666667,20.8333333333,5.6,1,3,2081,238188446.813,-137430419.672,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
2,42,21,2,1,21.0,10.5,21.0,21.0,1,1,1128.76224537,1128.76224537,1128.76224537,2,42,21,2,1,21.0,10.5,21.0,21.0,1,1,204,51566457.2721,-103116094.25,1,21,21,1,1,21.0,21.0,21.0,21.0,bugged
2,43,6,2,1,21.5,3.0,21.5,6.0,0,1,221.993611111,0,0,2,43,6,2,1,21.5,3.0,21.5,6.0,0,1,629,90898539.2457,-29470821.7601,0,0,0,0,0,0,0,0,0,valid
12,27,32,10,8,2.25,2.66666666667,2.7,4.0,1,2,552.171643519,1220.15068287,1220.15068287,12,27,32,10,8,2.25,2.66666666667,2.7,4.0,1,2,1711,-12280014.8751,-157184875.543,1,2,6,1,1,2.0,6.0,2.0,6.0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16012731,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,259,9822179.92944,5828.64050926,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,950.036608797,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,14,7368156.31764,2850.10982639,0,0,0,0,0,0,0,0,0,valid
2,11,2,2,2,5.5,1.0,5.5,1.0,0,1,1040.48103009,0,0,2,11,2,2,2,5.5,1.0,5.5,1.0,0,1,17,22103654.9531,-9813976.34094,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,980.94494213,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1671,7366634.95219,-4907670.91981,0,0,0,0,0,0,0,0,0,valid
3,19,4,3,2,6.33333333333,1.33333333333,6.33333333333,2.0,0,2,880.605277778,0,0,3,19,4,3,2,6.33333333333,1.33333333333,6.33333333333,2.0,0,2,23,36839578.4331,-19632623.7255,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,1104.71997685,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,290,7367027.57251,-14731405.6801,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1457.15842593,0,0,1,16,0,1,0,16.0,0.0,16.0,0,0,1,1671,39288719.745,23314.5348148,0,0,0,0,0,0,0,0,0,valid
3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,0,1,299.801944444,0,0,3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,0,1,102,-2987.83215278,-19650602.4999,0,0,0,0,0,0,0,0,0,valid
3,15,1,3,1,5.0,0.333333333333,5.0,1.0,0,2,1212.4233912,0,0,3,15,1,3,1,5.0,0.333333333333,5.0,1.0,0,2,1675,34378119.2469,-4891668.52377,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,243.541666667,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,53,7370275.80247,730.625000002,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,523.906921296,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,101,7369434.7067,1571.72076389,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
3,53,5,3,2,17.6666666667,1.66666666667,17.6666666667,2.5,0,1,1125.07900463,0,0,3,53,5,3,2,17.6666666667,1.66666666667,17.6666666667,2.5,0,1,259,117865827.072,-24488486.3514,0,0,0,0,0,0,0,0,0,valid
3,28,7,3,2,9.33333333333,2.33333333333,9.33333333333,3.5,1,1,221.993611111,443.001481482,443.001481482,3,28,7,3,2,9.33333333333,2.33333333333,9.33333333333,3.5,1,1,630,51576465.8653,-34373458.9259,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,168,0,1,0,168.0,0.0,168.0,0,0,1,385.068090278,0,0,1,168,0,1,0,168.0,0.0,168.0,0,0,1,274,412711668.499,64691.4391667,0,0,0,0,0,0,0,0,0,valid
4,60,35,4,3,15.0,8.75,15.0,11.6666666667,2,1,221.993611111,1128.76224537,1128.76224537,4,60,35,4,3,15.0,8.75,15.0,11.6666666667,2,1,757,61388639.6097,-171890771.955,2,26,26,2,2,13.0,13.0,13.0,13.0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
2,4,3,2,1,2.0,1.5,2.0,3.0,0,1,1247.03827546,0,0,2,4,3,2,1,2.0,1.5,2.0,3.0,0,1,1673,2455124.74376,-14732653.2266,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209.46804398,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7367378.02333,3628.40413195,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,1457.15842593,0,0,1,15,0,1,0,15.0,0.0,15.0,0,0,1,1671,36833174.7609,21857.3763889,0,0,0,0,0,0,0,0,0,bugged
2,20,2,2,1,10.0,1.0,10.0,2.0,0,2,221.993611111,0,0,2,20,2,2,1,10.0,1.0,10.0,2.0,0,2,639,44203760.5831,-9804842.61384,0,0,0,0,0,0,0,0,0,valid
2,6,2,2,1,3.0,1.0,3.0,2.0,0,1,1414.9278588,0,0,2,6,2,2,1,3.0,1.0,3.0,2.0,0,1,259,9822222.16171,-9816562.45028,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,385.068090278,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,274,7369851.22319,1155.20427083,0,0,0,0,0,0,0,0,0,valid
1,719,0,1,0,719.0,0.0,719.0,0,0,1,385.068090278,0,0,1,719,0,1,0,719.0,0.0,719.0,0,0,1,274,1766307676.49,276863.95691,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,237.874155093,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,33,12283821.3417,1189.37077546,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,341.012696759,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,13,7369983.38938,1023.03809028,0,0,0,0,0,0,0,0,0,valid
2,9,9,1,1,4.5,4.5,9.0,9.0,0,1,979.759594908,979.759594908,979.759594908,2,9,9,1,1,4.5,4.5,9.0,9.0,0,1,7,-113.748124998,-44208289.144,2,9,9,1,1,4.5,4.5,9.0,9.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1457.15842593,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,1671,4911089.96812,2914.31685185,0,0,0,0,0,0,0,0,0,valid
6,74,38,6,5,12.3333333333,6.33333333333,12.3333333333,7.6,1,2,221.993611111,307.083506945,307.083506945,6,74,38,6,5,12.3333333333,6.33333333333,12.3333333333,7.6,1,2,2224,88399781.6502,-186608245.461,2,6,5,2,2,3.0,2.5,3.0,2.5,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
4,174,47,4,3,43.5,11.75,43.5,15.6666666667,0,1,221.993611111,0,0,4,174,47,4,3,43.5,11.75,43.5,15.6666666667,0,1,2076,311855375.018,-230752852.519,0,0,0,0,0,0,0,0,0,valid
3,50,7,3,2,16.6666666667,2.33333333333,16.6666666667,3.5,0,1,221.993611111,0,0,3,50,7,3,2,16.6666666667,2.33333333333,16.6666666667,3.5,0,1,2065,105588434.315,-34329363.6076,0,0,0,0,0,0,0,0,0,valid
3,23,1,3,1,7.66666666667,0.333333333333,7.66666666667,1.0,1,1,221.993611111,342.031053241,342.031053241,3,23,1,3,1,7.66666666667,0.333333333333,7.66666666667,1.0,1,1,2065,54028680.4136,-4888193.57662,1,6,0,1,0,6.0,0.0,6.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,1671,7366634.95219,4371.47527778,0,0,0,0,0,0,0,0,0,valid
2,18,2,2,1,9.0,1.0,9.0,2.0,0,2,221.993611111,0,0,2,18,2,2,1,9.0,1.0,9.0,2.0,0,2,639,39292231.6294,-9807317.94514,0,0,0,0,0,0,0,0,0,valid
4,37,20,4,3,9.25,5.0,9.25,6.66666666667,1,2,221.993611111,1128.76224537,1128.76224537,4,37,20,4,3,9.25,5.0,9.25,6.66666666667,1,2,757,41744274.9346,-98214314.1523,1,17,17,1,1,17.0,17.0,17.0,17.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,259,7366634.94708,4371.48038195,0,0,0,0,0,0,0,0,0,valid
1,0,6,0,1,0.0,6.0,0,6.0,0,1,251.152638889,0,0,1,0,6,0,1,0.0,6.0,0,6.0,0,1,64,-14740505.9391,-29482518.794,0,0,0,0,0,0,0,0,0,valid
2,25,6,2,1,12.5,3.0,12.5,6.0,0,1,221.993611111,0,0,2,25,6,2,1,12.5,3.0,12.5,6.0,0,1,688,46677344.4703,-29475665.5496,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1434.82847222,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,19,7366701.94205,4304.48541667,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16361111,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,949,12277724.8944,7285.81805556,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,11,2,3,2,3.66666666667,0.666666666667,3.66666666667,1.0,0,3,306.120706019,0,0,3,11,2,3,2,3.66666666667,0.666666666667,3.66666666667,1.0,0,3,80,22104039.6271,-9817798.98573,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
2,34,44,2,2,17.0,22.0,17.0,22.0,0,2,142.345462963,0,0,2,34,44,2,2,17.0,22.0,17.0,22.0,0,2,158,-24566799.765,-216202259.842,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,37,0,1,0,37.0,0.0,37.0,0,0,1,142.338344907,0,0,1,37,0,1,0,37.0,0.0,37.0,0,0,1,18,90903812.7533,5266.51876158,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,385.068090278,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,274,7369851.22319,1155.20427083,0,0,0,0,0,0,0,0,0,valid
1,39,0,1,0,39.0,0.0,39.0,0,0,1,1040.51449074,0,0,1,39,0,1,0,39.0,0.0,39.0,0,0,1,9,95782503.4919,40580.0651389,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1457.16012731,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,259,31922084.7707,18943.0816551,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,949,7366634.93663,4371.49083333,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,1457.15842593,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,1671,29466539.8087,17485.9011111,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1457.15842593,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,1671,24555449.8406,14571.5842593,0,0,0,0,0,0,0,0,0,valid
1,40,0,1,0,40.0,0.0,40.0,0,0,1,385.068090278,0,0,1,40,0,1,0,40.0,0.0,40.0,0,0,1,274,98264682.9759,15402.7236111,0,0,0,0,0,0,0,0,0,valid
2,18,2,2,1,9.0,1.0,9.0,2.0,0,1,1125.0468287,0,0,2,18,2,2,1,9.0,1.0,9.0,2.0,0,1,1671,39288719.745,-9800193.84782,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1085.36336806,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,1,19647334.233,8682.90694445,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,312.852662037,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,16,7370067.86948,938.557986112,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1457.16361111,0,0,1,16,0,1,0,16.0,0.0,16.0,0,0,1,949,39288719.662,23314.6177778,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1290.03538194,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,9,7367136.32132,3870.10614583,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1032.5056713,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,33,7367908.91045,3097.51701389,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1457.15842593,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,1671,17188814.8884,10200.1089815,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,989.202256944,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,22,17192090.5816,6924.41579861,0,0,0,0,0,0,0,0,0,valid
2,24,6,2,1,12.0,3.0,12.0,6.0,0,1,221.993611111,0,0,2,24,6,2,1,12.0,3.0,12.0,6.0,0,1,630,44215742.4431,-29471065.6649,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1457.16361111,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,949,14733269.8733,8742.98166667,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,259,7366634.94708,4371.48038195,0,0,0,0,0,0,0,0,0,valid
1,278,0,1,0,278.0,0.0,278.0,0,0,1,385.068090278,0,0,1,278,0,1,0,278.0,0.0,278.0,0,0,1,274,682939546.683,107048.929097,0,0,0,0,0,0,0,0,0,valid
2,24,1,2,1,12.0,0.5,12.0,1.0,0,1,237.874155093,0,0,2,24,1,2,1,12.0,0.5,12.0,1.0,0,1,38,56505451.4699,-4907930.72932,0,0,0,0,0,0,0,0,0,valid
