% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,307.483553241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
4,26,5,4,3,6.5,1.25,6.5,1.66666666667,0,1,51.3523148149,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.1062037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2630.62288194,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1604.37193287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3202.16135417,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2680.40815972,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2630.62288194,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2322.92125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,77.2697685189,0,0,valid
2,13,2,2,1,6.5,1.0,6.5,2.0,0,1,58.0915740742,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2673.33611111,2994.29793982,0,valid
0,0,0,0,0,0,0,0,0,0,0,2951.47976852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.783483796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2680.40815972,2994.29793982,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2678.39378472,2994.29793982,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
3,3,3,3,3,1.0,1.0,1.0,1.0,2,1,31.2252199077,31.2252199077,31.2252199077,bugged
0,0,0,0,0,0,0,0,0,0,0,2927.29712963,0,0,valid
1,39,0,1,0,39.0,0.0,39.0,0,0,1,37.3067708337,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,71.1887152782,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
5,14,9,4,3,2.8,1.8,3.5,3.0,0,1,37.0812962963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3300.43384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
2,3,5,2,2,1.5,2.5,1.5,2.5,0,1,46.0297800926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,46.0297800926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.783483796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.13976852,1722.13976852,0,valid
0,0,0,0,0,0,0,0,0,0,0,305.379930556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2411.2805787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2577.98355324,2994.29793982,0,valid
0,0,0,0,0,0,0,0,0,0,0,2994.28940972,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,43.2534837965,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,782.16556713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2642.84055556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,64.3664120371,64.3664120371,64.3664120371,valid
0,0,0,0,0,0,0,0,0,0,0,2678.39378472,2994.29793982,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2833.625625,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2680.40815972,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,46.0297800926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,78.9888888891,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1718.13418981,1721.51013889,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,60.3406134262,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2833.625625,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2951.47976852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2312.89784722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
3,3,3,3,3,1.0,1.0,1.0,1.0,2,1,43.0342013892,43.0342013892,43.0342013892,valid
0,0,0,0,0,0,0,0,0,0,0,2256.53709491,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1058.5096412,1058.5096412,0,valid
0,0,0,0,0,0,0,0,0,0,0,235.294050926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
2,7,2,2,2,3.5,1.0,3.5,1.0,0,1,47.3527546297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2642.84055556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,50.0091087963,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,44.1192129632,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1159.02612269,0,0,valid
3,12,19,3,3,4.0,6.33333333333,4.0,6.33333333333,0,1,63.3115162039,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3300.43384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,429.523252315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
3,1,2,1,2,0.333333333333,0.666666666667,1.0,1.0,2,1,31.2252199077,31.2252199077,31.2252199077,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,1,1,50.0091087963,66.0058333334,66.0058333334,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2577.98355324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2692.00511574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2167.04762731,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3317.81210648,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,61.3108449075,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3202.16135417,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,51.2166203707,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2927.29712963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,43.2534837965,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,0,1,56.1236805557,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2577.98355324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,51.3769444446,0,0,valid
4,5,6,3,4,1.25,1.5,1.66666666667,1.5,0,1,47.3527546297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2833.625625,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2577.98355324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,78.9888888891,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1156.2844213,0,0,valid
1,0,1,0,1,0.0,1.0,0,1.0,0,1,71.4857060187,71.4857060187,71.4857060187,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,1721.51013889,0,bugged
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,43.0342013892,43.0342013892,43.0342013892,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2951.47976852,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,37.3067708337,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
4,22,4,4,3,5.5,1.0,5.5,1.33333333333,0,1,47.3962731482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2322.92125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
1,0,7,0,1,0.0,7.0,0,7.0,0,1,55.3886458334,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,60.3433680558,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
3,6,7,3,3,2.0,2.33333333333,2.0,2.33333333333,0,1,57.4790046299,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
2,3,2,2,2,1.5,1.0,1.5,1.0,1,1,38.0847685188,38.0847685188,38.0847685188,bugged
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,50.011365741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1131.92805556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,0,0,valid
2,14,1,2,1,7.0,0.5,7.0,1.0,0,1,56.1881597224,0,0,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,0,1,56.1881597224,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
1,17,17,1,1,17.0,17.0,17.0,17.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.13784722,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,57.4790046299,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2630.62288194,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,60.3433680558,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1174.15546296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
2,11,11,1,1,5.5,5.5,11.0,11.0,0,1,53.3249074076,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1604.37193287,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,1,1,50.0091087963,62.9769791667,62.9769791667,valid
0,0,0,0,0,0,0,0,0,0,0,2630.62288194,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2951.47976852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2578.03740741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3300.43384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2630.62288194,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3300.43384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2946.14945602,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,60.3414120371,0,0,valid
3,25,5,3,3,8.33333333333,1.66666666667,8.33333333333,1.66666666667,0,1,57.4790046299,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2678.39378472,2994.29793982,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,51.3769444446,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2642.84055556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2578.03740741,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,416.143854167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1131.92873843,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,1131.42596065,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1092.22041667,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,46.0297800926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1604.37193287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,1721.51013889,0,valid
0,0,0,0,0,0,0,0,0,0,0,3317.81210648,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.13784722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2994.28940972,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,66.123263889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.1062037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.540208334,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,305.336550926,305.336550926,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,78.9493287038,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,54.045127315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1174.15546296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2684.22949074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
5,12,4,5,4,2.4,0.8,2.4,1.0,0,1,58.0760069448,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,1,1,38.0892939814,62.0350347222,62.0350347222,valid
0,0,0,0,0,0,0,0,0,0,0,1092.28679398,1092.28679398,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1604.37193287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2994.28940972,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,1,47.3556250003,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2577.98355324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
8,12,13,8,7,1.5,1.625,1.5,1.85714285714,0,1,46.0297800926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
2,7,2,2,1,3.5,1.0,3.5,2.0,0,1,43.2710185186,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,51.3830208336,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3202.16135417,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2951.47976852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,1720.59549769,0,valid
1,5,5,1,1,5.0,5.0,5.0,5.0,0,1,60.3414120371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2444.36111111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917453704,1721.51013889,0,valid
0,0,0,0,0,0,0,0,0,0,0,2692.00511574,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,72.2617013892,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,43.2710185186,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,827.295891204,827.295891204,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1717.55555556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.13784722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3317.81210648,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2630.62288194,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1722.13784722,0,0,valid
2,45,76,2,2,22.5,38.0,22.5,38.0,0,1,56.1879745373,431.629664352,0,valid
2,8,5,2,1,4.0,2.5,4.0,5.0,0,1,47.3084490742,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3202.16135417,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1088.02472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1130.31836806,1130.31836806,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2946.14945602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2680.40815972,2994.29793982,0,valid
2,19,1,2,1,9.5,0.5,9.5,1.0,0,1,50.5344791668,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,1,31.18931713,0,0,valid
1,1,3,1,1,1.0,3.0,1.0,3.0,0,1,46.0297800926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2833.625625,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1159.0252662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1605.64199074,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,76.9648611112,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1157.1252662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.96545139,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,1,47.3556250003,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1087.97217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,425.917708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3318.8205787,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2419.54380787,0,0,valid
