% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,4,0,1,0,4.0,0.0,4.0,0,0,1,636,9829910.80218,255.79236111,0,0,0,0,0,0,0,0,0,valid
1,9,18,1,1,9.0,18.0,9.0,18.0,0,1,77,-22108989.456,-88444843.2058,0,0,0,0,0,0,0,0,0,valid
5,86,27,4,3,17.2,5.4,21.5,9.0,2,3,1939,144948017.279,-132635888.563,2,10,21,1,2,5.0,10.5,10.0,10.5,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,197,9829718.34958,448.244953703,0,0,0,0,0,0,0,0,0,valid
1,30,0,1,0,30.0,0.0,30.0,0,0,1,756,73709246.9278,17002.53125,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,51,7369711.33437,2913.61152778,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,636,39319643.2087,1023.16944444,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
1,39,0,1,0,39.0,0.0,39.0,0,0,1,636,95841630.3212,2493.97552083,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,192,7370755.75083,1869.19506944,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,38,7372175.6184,449.327500001,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,163,7371029.01347,1595.93243056,0,0,0,0,0,0,0,0,0,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,386,78641329.3752,3.38111110032,1,32,0,1,0,32.0,0.0,32.0,0,valid
4,41,21,3,3,10.25,5.25,13.6666666667,7.0,2,2,1794,49134227.3019,-103179830.13,2,8,13,1,2,4.0,6.5,8.0,6.5,valid
2,38,5,2,1,19.0,2.5,19.0,5.0,0,1,28,81069590.2066,-24537331.8175,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,241,12284162.1583,3546.08483796,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,241,7370497.295,2127.65090278,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,1700.253125,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7372597.67563,27.2702777777,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,114,100,3,3,28.5,25.0,38.0,33.3333333333,0,2,1647,34392810.5781,-491336230.742,0,0,0,0,0,0,0,0,0,valid
3,83,88,2,2,27.6666666667,29.3333333333,41.5,44.0,0,3,57,-12283049.9417,-432334078.92,0,0,0,0,0,0,0,0,0,valid
3,55,92,2,2,18.3333333333,30.6666666667,27.5,46.0,0,3,57,-90888174.6218,-452021653.197,0,0,0,0,0,0,0,0,0,valid
3,102,125,2,2,34.0,41.6666666667,51.0,62.5,0,3,57,-56498907.8577,-614128795.104,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7369744.92722,2880.01868056,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
3,73,106,2,2,24.3333333333,35.3333333333,36.5,53.0,0,3,57,-81062787.8674,-520796764.34,0,0,0,0,0,0,0,0,0,valid
3,115,146,2,2,38.3333333333,48.6666666667,57.5,73.0,0,3,57,-76150474.6017,-717307537.106,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,417,7372478.04566,146.900243055,0,0,0,0,0,0,0,0,0,valid
1,30,0,1,0,30.0,0.0,30.0,0,0,1,636,73724331.0163,1918.44270833,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,2,1234,-411.209270834,-14740794.0439,1,0,3,0,1,0.0,3.0,0,3.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
2,21,2,2,1,10.5,1.0,10.5,2.0,0,2,169,46692067.4887,-9828783.45514,0,0,0,0,0,0,0,0,0,valid
2,23,1,2,1,11.5,0.5,11.5,1.0,0,2,33,54046094.051,-4893732.7213,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,17,7369197.72941,3427.21649306,0,0,0,0,0,0,0,0,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,23,-4912846.46905,-9827929.76632,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,197,14744577.5244,672.367430557,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,417,27032419.5008,538.634224534,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,16,17197778.4658,5013.07462963,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,158,7371001.86781,1623.07809028,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,636,56521987.1125,1470.80607639,0,0,0,0,0,0,0,0,0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,94,12286474.6895,1233.5537037,0,0,0,0,0,0,0,0,0,valid
3,16,7,3,2,5.33333333333,2.33333333333,5.33333333333,3.5,0,3,1242,22109587.5908,-34394328.9209,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,192,7370755.75083,1869.19506944,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,197,29489155.0487,1344.73486111,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,524,7370194.14271,-4912095.28905,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
2,6,7,1,1,3.0,3.5,6.0,7.0,0,2,120,-2458704.31219,-34395320.6673,0,0,0,0,0,0,0,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,636,51607031.7114,1342.90989583,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,19,12284098.0387,3610.20451389,0,0,0,0,0,0,0,0,0,valid
2,25,5,2,1,12.5,2.5,12.5,5.0,0,1,19,49146657.5501,-24569189.7617,0,0,0,0,0,0,0,0,0,valid
2,42,12,2,1,21.0,6.0,21.0,12.0,1,2,1682,73710323.7875,-58965071.3599,1,12,12,1,1,12.0,12.0,12.0,12.0,valid
3,122,28,3,2,40.6666666667,9.33333333333,40.6666666667,14.0,0,3,74,230966905.762,-137567961.217,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,54,2456568.45012,-4912163.70171,0,0,0,0,0,0,0,0,0,valid
2,3,1,2,1,1.5,0.5,1.5,1.0,0,2,56,4914115.35394,-4913439.4669,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1209,4913460.94488,1622.35238426,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,1700.253125,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,33,-410.494375,-14740254.3265,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,56,12287078.0885,-4914426.98559,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1410,12285053.9646,2654.27858796,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,512,7370194.14271,2430.80319444,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,26,6,3,2,8.66666666667,2.0,8.66666666667,3.0,1,3,539,49145109.494,-29484319.2025,1,7,0,1,0,7.0,0.0,7.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,78,7371217.15295,1407.79295139,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,192,17198430.0853,4361.45516204,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,756,29483698.7711,6801.0125,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,636,7372433.10163,191.844270833,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,15,0,1,0,15.0,0.0,15.0,0,0,1,328,36858504.7807,4619.94878472,0,0,0,0,0,0,0,0,0,valid
2,7,0,2,0,3.5,0.0,3.5,0,0,2,356,17197832.3005,4959.23998842,0,0,0,0,0,0,0,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,1,1442,7370191.41733,-9824491.99503,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,197,17202007.1118,784.42866898,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,26,36862392.6378,732.091666661,0,0,0,0,0,0,0,0,0,valid
2,20,1,2,1,10.0,0.5,10.0,1.0,0,2,110,46691415.6224,-4913034.13433,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1209,34394226.6142,11356.4666898,0,0,0,0,0,0,0,0,0,valid
4,33,1,4,1,8.25,0.25,8.25,1.0,0,3,80,78618108.5828,-4890408.36616,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,63,7370735.15059,-4912225.55862,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,166,34404589.5184,993.5625,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,365,0.0,-4915001.8312,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,233,7370939.84823,1685.09767361,0,0,0,0,0,0,0,0,0,valid
3,101,10,3,2,33.6666666667,3.33333333333,33.6666666667,5.0,0,2,53,223622837.511,-49134987.9854,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,1700.253125,0,0,0,0,0,0,0,0,0,valid
2,47,2,2,1,23.5,1.0,23.5,2.0,1,2,169,110565661.77,-9805557.5774,1,4,2,1,1,4.0,2.0,4.0,2.0,valid
2,2,7,1,2,1.0,3.5,2.0,3.5,1,2,366,-12285346.9658,-34403058.8714,1,0,6,0,1,0.0,6.0,0,6.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,2,52,-28.4912152775,-14738247.6301,1,0,3,0,1,0.0,3.0,0,3.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,163,7371029.01347,1595.93243056,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,365,4915001.8312,81.4660648145,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,756,12284874.488,2833.75520833,0,0,0,0,0,0,0,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,1,69,0.0,-9826298.01197,0,0,0,0,0,0,0,0,0,valid
1,30,0,1,0,30.0,0.0,30.0,0,0,1,636,73724331.0163,1918.44270833,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,636,22117299.3049,575.532812499,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,417,22117434.137,440.700729162,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,68,7371014.04455,1610.90135417,0,0,0,0,0,0,0,0,0,valid
2,43,2,2,1,21.5,1.0,21.5,2.0,0,1,100,100729273.802,-9797737.70998,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,1,2,844,12285277.2287,-4912652.07144,1,3,1,1,1,3.0,1.0,3.0,1.0,valid
8,37,62,6,8,4.625,7.75,6.16666666667,7.75,0,4,262,-61425183.9535,-304674156.7,0,0,0,0,0,0,0,0,0,valid
7,28,0,7,0,4.0,0.0,4.0,0,1,4,2469,68795590.7276,15575.4341667,1,4,0,1,0,4.0,0.0,4.0,0,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,1442,2456728.65552,-9826112.5305,0,0,0,0,0,0,0,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,1556,14743321.1409,1928.75086806,0,0,0,0,0,0,0,0,0,valid
3,7,3,3,2,2.33333333333,1.0,2.33333333333,1.5,2,3,782,9827809.65035,-14742245.9938,2,3,3,2,2,1.5,1.5,1.5,1.5,valid
2,6,2,2,1,3.0,1.0,3.0,2.0,0,2,412,9829910.45144,-9829747.51931,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,636,27032254.706,703.428993054,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7369744.92722,2880.01868056,0,0,0,0,0,0,0,0,0,valid
4,57,19,4,3,14.25,4.75,14.25,6.33333333333,0,4,416,93359563.4811,-93348968.2925,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,241,7370497.295,2127.65090278,1,3,0,1,0,3.0,0.0,3.0,0,valid
2,11,1,2,1,5.5,0.5,5.5,1.0,0,2,85,24568325.1409,-4907819.63375,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,82,7370140.63774,2484.30815972,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,417,7372478.04566,146.900243055,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,17,7369197.72941,3427.21649306,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,241,12284162.1583,3546.08483796,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,52,7372538.64872,86.2971874997,0,0,0,0,0,0,0,0,0,valid
2,10,1,2,1,5.0,0.5,5.0,1.0,0,2,1287,22110574.252,-4906442.43411,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,39,7370881.08847,1743.85743056,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,103,14738455.416,6794.47583333,0,0,0,0,0,0,0,0,0,valid
7,50,35,6,6,7.14285714286,5.0,8.33333333333,5.83333333333,0,4,609,36852474.3639,-171975563.364,0,0,0,0,0,0,0,0,0,valid
2,19,0,2,0,9.5,0.0,9.5,0,1,1,198,46681481.8541,11809.4699306,1,4,0,1,0,4.0,0.0,4.0,0,valid
2,17,0,2,0,8.5,0.0,8.5,0,0,2,356,41766262.0007,11946.0261227,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1410,12285053.9646,2654.27858796,0,0,0,0,0,0,0,0,0,valid
6,64,2,6,2,10.6666666667,0.333333333333,10.6666666667,1.0,2,3,1011,152330622.401,-9790761.70475,2,37,2,2,2,18.5,1.0,18.5,1.0,valid
2,35,10,2,1,17.5,5.0,17.5,10.0,1,2,757,61437317.0472,-49149606.6908,1,10,10,1,1,10.0,10.0,10.0,10.0,valid
2,24,2,2,1,12.0,1.0,12.0,2.0,1,2,63,54059607.0611,-9823652.76875,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,365,0.0,-4915001.8312,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,636,44234598.6098,1151.065625,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,528,7372478.04566,-4913470.5501,0,0,0,0,0,0,0,0,0,valid
2,18,7,2,1,9.0,3.5,9.0,7.0,1,2,15,27023760.3089,-34388456.6272,2,18,7,2,1,9.0,3.5,9.0,7.0,valid
4,28,8,4,1,7.0,2.0,7.0,8.0,1,3,1790,49136797.3895,-39306629.1044,1,8,8,1,1,8.0,8.0,8.0,8.0,valid
2,22,2,2,1,11.0,1.0,11.0,2.0,1,2,88,49127869.6711,-9802674.32509,1,20,0,1,0,20.0,0.0,20.0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,16,19654603.9609,5729.22814815,1,8,0,1,0,8.0,0.0,8.0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,192,19655348.6689,4984.52018518,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,197,7372288.76219,336.183715278,0,0,0,0,0,0,0,0,0,valid
2,7,4,1,1,3.5,2.0,7.0,4.0,0,2,415,7369503.02781,-19656885.4067,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,68,7372324.55056,300.395347223,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,42,0,1,0,42.0,0.0,42.0,0,0,1,1410,103194453.303,22295.9401389,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,41,7371676.49368,948.452222222,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,636,12287388.5027,319.740451388,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
2,13,4,2,1,6.5,2.0,6.5,4.0,1,2,844,22108151.9419,-19650609.448,1,1,4,1,1,1.0,4.0,1.0,4.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,148,-1270.28392361,-14742499.3434,0,0,0,0,0,0,0,0,0,valid
3,83,21,3,2,27.6666666667,7.0,27.6666666667,10.5,0,1,726,152353791.813,-103201346.66,0,0,0,0,0,0,0,0,0,valid
3,9,4,3,2,3.0,1.33333333333,3.0,2.0,1,2,77,12281849.2824,-19645467.3687,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1410,17199075.5504,3715.99002315,0,0,0,0,0,0,0,0,0,valid
3,6,3,3,2,2.0,1.0,2.0,1.5,2,3,782,7370834.75275,-14742812.7448,2,3,3,2,2,1.5,1.5,1.5,1.5,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,1592.56715278,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,230,12283927.9384,3780.30480324,0,0,0,0,0,0,0,0,0,valid
8,106,2,8,2,13.25,0.25,13.25,1.0,1,4,2593,255525972.547,-9770197.62774,1,15,0,1,0,15.0,0.0,15.0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,4,12282112.4086,5595.83460648,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,328,7371700.95615,923.989756945,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,2433.52857639,0,0,0,0,0,0,0,0,0,valid
4,37,12,4,2,9.25,3.0,9.25,6.0,2,4,861,61426037.9901,-58966300.47,2,13,3,2,1,6.5,1.5,6.5,3.0,valid
3,19,4,2,2,6.33333333333,1.33333333333,9.5,2.0,1,2,1507,36850804.2278,-19641832.6293,1,0,2,0,1,0.0,2.0,0,2.0,valid
1,111,0,1,0,111.0,0.0,111.0,0,0,1,636,272780024.76,7098.23802084,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,82,7370140.63774,2484.30815972,0,0,0,0,0,0,0,0,0,valid
2,24,31,2,2,12.0,15.5,12.0,15.5,0,1,77,-17195880.688,-152312978.381,0,0,0,0,0,0,0,0,0,valid
1,56,0,1,0,56.0,0.0,56.0,0,0,1,141,137611750.615,10581.7087963,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,141,9829410.75819,755.836342592,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,8,29485637.5146,4862.26902778,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,104,7370286.1252,-4911233.75858,1,3,1,1,1,3.0,1.0,3.0,1.0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,19,29476998.1767,13501.6069444,0,0,0,0,0,0,0,0,0,valid
4,9,1,4,1,2.25,0.25,2.25,1.0,1,3,973,19654689.6925,-4908813.78958,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,40,-1008.93246528,-14742345.1635,0,0,0,0,0,0,0,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,1556,14743321.1409,1928.75086806,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,21,1,2,1,10.5,0.5,10.5,1.0,1,2,1682,49140215.8583,-4904465.9716,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
